TITLE ABRV,YEAR,ISO_ABREV,ISSN,LANGUAGE,CATEGORY,TITLE,QUARTIL,CAT SEARCH
MATH COMPUT SIMULAT,2015,Math. Comput. Simul.,03784754,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICS AND COMPUTERS IN SIMULATION,Q2,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"
MATH COMPUT SIMULAT,2016,Math. Comput. Simul.,03784754,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICS AND COMPUTERS IN SIMULATION,Q2,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"
MATH COMPUT SIMULAT,2017,Math. Comput. Simul.,03784754,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICS AND COMPUTERS IN SIMULATION,Q1,"COMPUTER SCIENCE, SOFTWARE ENGINEERING"
MATH COMPUT SIMULAT,2018,Math. Comput. Simul.,03784754,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICS AND COMPUTERS IN SIMULATION,Q2,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"
MATH COMPUT SIMULAT,2019,Math. Comput. Simul.,03784754,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICS AND COMPUTERS IN SIMULATION,Q2,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL RELAT F,2013,Math. Control Relat. Fields,21568472,ENGLISH,MATHEMATICS,MATHEMATICAL CONTROL AND RELATED FIELDS,Q1,"MATHEMATICS, APPLIED"
MATH CONTROL RELAT F,2014,Math. Control Relat. Fields,21568472,ENGLISH,MATHEMATICS,MATHEMATICAL CONTROL AND RELATED FIELDS,Q3,"MATHEMATICS, APPLIED"
MATH CONTROL RELAT F,2015,Math. Control Relat. Fields,21568472,ENGLISH,MATHEMATICS,MATHEMATICAL CONTROL AND RELATED FIELDS,Q2,MATHEMATICS
MATH CONTROL RELAT F,2016,Math. Control Relat. Fields,21568472,ENGLISH,MATHEMATICS,MATHEMATICAL CONTROL AND RELATED FIELDS,Q3,"MATHEMATICS, APPLIED"
MATH CONTROL RELAT F,2017,Math. Control Relat. Fields,21568472,ENGLISH,MATHEMATICS,MATHEMATICAL CONTROL AND RELATED FIELDS,Q3,"MATHEMATICS, APPLIED"
MATH CONTROL RELAT F,2018,Math. Control Relat. Fields,21568472,ENGLISH,MATHEMATICS,MATHEMATICAL CONTROL AND RELATED FIELDS,Q1,"MATHEMATICS, APPLIED"
MATH CONTROL RELAT F,2019,Math. Control Relat. Fields,21568472,ENGLISH,MATHEMATICS,MATHEMATICAL CONTROL AND RELATED FIELDS,Q2,MATHEMATICS
MATH CONTROL SIGNAL,2009,Math. Control Signal Syst.,09324194,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL SIGNAL,2010,Math. Control Signal Syst.,09324194,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q4,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL SIGNAL,2011,Math. Control Signal Syst.,09324194,ENGLISH,AUTOMATION & CONTROL SYSTEMS,MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL SIGNAL,2012,Math. Control Signal Syst.,09324194,ENGLISH,AUTOMATION & CONTROL SYSTEMS,MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q4,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL SIGNAL,2013,Math. Control Signal Syst.,09324194,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL SIGNAL,2014,Math. Control Signal Syst.,09324194,ENGLISH,AUTOMATION & CONTROL SYSTEMS,MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL SIGNAL,2015,Math. Control Signal Syst.,09324194,ENGLISH,AUTOMATION & CONTROL SYSTEMS,MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL SIGNAL,2016,Math. Control Signal Syst.,09324194,ENGLISH,"ENGINEERING, ELECTRICAL & ELECTRONIC",MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL SIGNAL,2017,Math. Control Signal Syst.,09324194,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL SIGNAL,2018,Math. Control Signal Syst.,09324194,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q4,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH CONTROL SIGNAL,2019,Math. Control Signal Syst.,09324194,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,Q4,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2009,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2010,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2011,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2012,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2013,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2014,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2015,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2016,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2017,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2018,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC,2019,Math. Financ.,09601627,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL FINANCE,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC ECON,2015,Math. Financ. Econ.,18629679,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND FINANCIAL ECONOMICS,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC ECON,2016,Math. Financ. Econ.,18629679,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND FINANCIAL ECONOMICS,Q4,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC ECON,2017,Math. Financ. Econ.,18629679,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND FINANCIAL ECONOMICS,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC ECON,2018,Math. Financ. Econ.,18629679,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND FINANCIAL ECONOMICS,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH FINANC ECON,2019,Math. Financ. Econ.,18629679,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND FINANCIAL ECONOMICS,Q4,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOL,2009,Math. Geol.,08828121,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOLOGY,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2009,Math Geosci.,18748961,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOSCIENCES,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2010,Math Geosci.,18748961,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOSCIENCES,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2011,Math Geosci.,18748961,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOSCIENCES,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2012,Math Geosci.,18748961,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOSCIENCES,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2013,Math Geosci.,18748961,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOSCIENCES,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2014,Math Geosci.,18748961,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOSCIENCES,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2015,Math Geosci.,18748961,ENGLISH,"GEOSCIENCES, MULTIDISCIPLINARY",MATHEMATICAL GEOSCIENCES,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2016,Math Geosci.,18748961,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOSCIENCES,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2017,Math Geosci.,18748961,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOSCIENCES,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2018,Math Geosci.,18748961,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOSCIENCES,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH GEOSCI,2019,Math Geosci.,18748961,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICAL GEOSCIENCES,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH INEQUAL APPL,2009,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q3,MATHEMATICS
MATH INEQUAL APPL,2010,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q3,MATHEMATICS
MATH INEQUAL APPL,2011,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q3,MATHEMATICS
MATH INEQUAL APPL,2012,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q2,MATHEMATICS
MATH INEQUAL APPL,2013,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q3,MATHEMATICS
MATH INEQUAL APPL,2014,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q2,MATHEMATICS
MATH INEQUAL APPL,2015,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q3,MATHEMATICS
MATH INEQUAL APPL,2016,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q3,MATHEMATICS
MATH INEQUAL APPL,2017,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q3,MATHEMATICS
MATH INEQUAL APPL,2018,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q1,MATHEMATICS
MATH INEQUAL APPL,2019,Math. Inequal. Appl.,13314343,ENGLISH,MATHEMATICS,MATHEMATICAL INEQUALITIES & APPLICATIONS,Q1,MATHEMATICS
MATH INTELL,2009,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q3,MATHEMATICS
MATH INTELL,2010,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q2,MATHEMATICS
MATH INTELL,2011,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q4,MATHEMATICS
MATH INTELL,2012,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q3,MATHEMATICS
MATH INTELL,2013,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q4,MATHEMATICS
MATH INTELL,2014,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q4,MATHEMATICS
MATH INTELL,2015,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q4,MATHEMATICS
MATH INTELL,2016,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q4,MATHEMATICS
MATH INTELL,2017,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q4,MATHEMATICS
MATH INTELL,2018,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q4,MATHEMATICS
MATH INTELL,2019,Math. Intell.,03436993,ENGLISH,MATHEMATICS,MATHEMATICAL INTELLIGENCER,Q4,MATHEMATICS
MATH LOGIC QUART,2009,Math. Log. Q.,09425616,ENGLISH,MATHEMATICS,MATHEMATICAL LOGIC QUARTERLY,Q3,MATHEMATICS
MATH LOGIC QUART,2010,Math. Log. Q.,09425616,ENGLISH,MATHEMATICS,MATHEMATICAL LOGIC QUARTERLY,Q4,MATHEMATICS
MATH LOGIC QUART,2011,Math. Log. Q.,09425616,ENGLISH,LOGIC,MATHEMATICAL LOGIC QUARTERLY,Q3,LOGIC
MATH LOGIC QUART,2012,Math. Log. Q.,09425616,ENGLISH,LOGIC,MATHEMATICAL LOGIC QUARTERLY,Q3,LOGIC
MATH LOGIC QUART,2013,Math. Log. Q.,09425616,ENGLISH,MATHEMATICS,MATHEMATICAL LOGIC QUARTERLY,Q4,MATHEMATICS
MATH LOGIC QUART,2014,Math. Log. Q.,09425616,ENGLISH,MATHEMATICS,MATHEMATICAL LOGIC QUARTERLY,Q4,MATHEMATICS
MATH LOGIC QUART,2015,Math. Log. Q.,09425616,ENGLISH,MATHEMATICS,MATHEMATICAL LOGIC QUARTERLY,Q4,MATHEMATICS
MATH LOGIC QUART,2016,Math. Log. Q.,09425616,ENGLISH,MATHEMATICS,MATHEMATICAL LOGIC QUARTERLY,Q4,MATHEMATICS
MATH LOGIC QUART,2017,Math. Log. Q.,09425616,ENGLISH,LOGIC,MATHEMATICAL LOGIC QUARTERLY,Q3,LOGIC
MATH LOGIC QUART,2018,Math. Log. Q.,09425616,ENGLISH,MATHEMATICS,MATHEMATICAL LOGIC QUARTERLY,Q4,MATHEMATICS
MATH LOGIC QUART,2019,Math. Log. Q.,09425616,ENGLISH,LOGIC,MATHEMATICAL LOGIC QUARTERLY,Q4,MATHEMATICS
MATH MECH SOLIDS,2009,Math. Mech. Solids,10812865,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND MECHANICS OF SOLIDS,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH MECH SOLIDS,2010,Math. Mech. Solids,10812865,ENGLISH,MECHANICS,MATHEMATICS AND MECHANICS OF SOLIDS,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH MECH SOLIDS,2011,Math. Mech. Solids,10812865,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND MECHANICS OF SOLIDS,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH MECH SOLIDS,2012,Math. Mech. Solids,10812865,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND MECHANICS OF SOLIDS,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH MECH SOLIDS,2013,Math. Mech. Solids,10812865,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND MECHANICS OF SOLIDS,Q3,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH MECH SOLIDS,2014,Math. Mech. Solids,10812865,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND MECHANICS OF SOLIDS,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH MECH SOLIDS,2015,Math. Mech. Solids,10812865,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND MECHANICS OF SOLIDS,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH MECH SOLIDS,2016,Math. Mech. Solids,10812865,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND MECHANICS OF SOLIDS,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH MECH SOLIDS,2017,Math. Mech. Solids,10812865,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND MECHANICS OF SOLIDS,Q1,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH MECH SOLIDS,2018,Math. Mech. Solids,10812865,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND MECHANICS OF SOLIDS,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH MECH SOLIDS,2019,Math. Mech. Solids,10812865,ENGLISH,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",MATHEMATICS AND MECHANICS OF SOLIDS,Q2,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS"
MATH METHOD APPL SCI,2009,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q3,"MATHEMATICS, APPLIED"
MATH METHOD APPL SCI,2010,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q2,"MATHEMATICS, APPLIED"
MATH METHOD APPL SCI,2011,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q2,"MATHEMATICS, APPLIED"
MATH METHOD APPL SCI,2012,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q2,"MATHEMATICS, APPLIED"
MATH METHOD APPL SCI,2013,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q2,"MATHEMATICS, APPLIED"
MATH METHOD APPL SCI,2014,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q2,"MATHEMATICS, APPLIED"
MATH METHOD APPL SCI,2015,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q2,"MATHEMATICS, APPLIED"
MATH METHOD APPL SCI,2016,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q2,"MATHEMATICS, APPLIED"
MATH METHOD APPL SCI,2017,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q2,"MATHEMATICS, APPLIED"
MATH METHOD APPL SCI,2018,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q2,"MATHEMATICS, APPLIED"
MATH METHOD APPL SCI,2019,Math. Meth. Appl. Sci.,01704214,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS IN THE APPLIED SCIENCES,Q2,"MATHEMATICS, APPLIED"
MATH METHOD OPER RES,2009,Math. Method Oper. Res.,14322994,ENGLISH,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q4,OPERATIONS RESEARCH & MANAGEMENT SCIENCE
MATH METHOD OPER RES,2010,Math. Method Oper. Res.,14322994,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q2,OPERATIONS RESEARCH & MANAGEMENT SCIENCE
MATH METHOD OPER RES,2011,Math. Method Oper. Res.,14322994,ENGLISH,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q4,OPERATIONS RESEARCH & MANAGEMENT SCIENCE
MATH METHOD OPER RES,2012,Math. Method Oper. Res.,14322994,ENGLISH,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q4,OPERATIONS RESEARCH & MANAGEMENT SCIENCE
MATH METHOD OPER RES,2013,Math. Method Oper. Res.,14322994,ENGLISH,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q4,OPERATIONS RESEARCH & MANAGEMENT SCIENCE
MATH METHOD OPER RES,2014,Math. Method Oper. Res.,14322994,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q3,"MATHEMATICS, APPLIED"
MATH METHOD OPER RES,2015,Math. Method Oper. Res.,14322994,ENGLISH,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q4,OPERATIONS RESEARCH & MANAGEMENT SCIENCE
MATH METHOD OPER RES,2016,Math. Method Oper. Res.,14322994,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q3,"MATHEMATICS, APPLIED"
MATH METHOD OPER RES,2017,Math. Method Oper. Res.,14322994,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q3,"MATHEMATICS, APPLIED"
MATH METHOD OPER RES,2018,Math. Method Oper. Res.,14322994,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q3,"MATHEMATICS, APPLIED"
MATH METHOD OPER RES,2019,Math. Method Oper. Res.,14322994,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL METHODS OF OPERATIONS RESEARCH,Q3,OPERATIONS RESEARCH & MANAGEMENT SCIENCE
MATH MOD METH APPL S,2009,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MOD METH APPL S,2010,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MOD METH APPL S,2011,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MOD METH APPL S,2012,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MOD METH APPL S,2013,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MOD METH APPL S,2014,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MOD METH APPL S,2015,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MOD METH APPL S,2016,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MOD METH APPL S,2017,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MOD METH APPL S,2018,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MOD METH APPL S,2019,Math. Models Meth. Appl. Sci.,02182025,ENGLISH,"MATHEMATICS, APPLIED",MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,Q1,"MATHEMATICS, APPLIED"
MATH MODEL ANAL,2009,Math. Model. Anal.,13926292,ENGLISH,MATHEMATICS,MATHEMATICAL MODELLING AND ANALYSIS,Q3,MATHEMATICS
