DataBase,Title,Abstract,Keywords,Authors,Year,DocumentType,PublicationTitle,DOI,Affiliations,Publisher,Language,ISSN,ISBN
Compendex,Making music with computers: Creative programming in python,"Teach Your Students How to Use Computing to Explore Powerful and Creative Ideas In the twenty-first century, computers have become indispensable in music making, distribution, performance, and consumption. Making Music with Computers: Creative Programming in Python introduces important concepts and skills necessary to generate music with computers. It interweaves computing pedagogy with musical concepts and creative activities, showing students how to integrate the creativity and design of the arts with the mathematical rigor and formality of computer science. The book provides an introduction to creative software development in the Python programming language. It uses innovative music-creation activities to illustrate introductory computer programming concepts, including data types, algorithms, operators, iteration, lists, functions, and classes. The authors also cover GUIs, event-driven programming, big data, sonification, MIDI programming, client-server programming, recursion, fractals, and complex system dynamics. Requiring minimal musical or programming experience, the text is designed for courses in introductory computer science and computing in the arts. It helps students learn computer programming in a creative context and understand how to build computer music applications. Also suitable for self-study, the book shows musicians and digital music enthusiasts how to write music software and create algorithmic music compositions. Web Resource A supplementary website (http://jythonMusic.org) provides a music library and other software resources used in the text. The music library is an extension of the jMusic library and incorporates other cross-platform programming tools. The website also offers example course and associated media resources. © 2014 by Taylor & Francis Group, LLC.",Algorithmic music compositions - Complex system dynamics - Event-driven programming - Introductory computer programming - Introductory computer science - Programming experience - Python programming language - Software resources,"Manaris, Bill(1); Brown, Andrew R.(2)",2014.0,Book,Making Music with Computers: Creative Programming in Python,10.1201/b15104,"(1) College of Charleston, SC, United States; (2) Queensland University of Technology, Keperra, Australia",CRC Press,English,,
Compendex,SPYSE: A semantic search engine for python packages and modules,"Code reuse is a common practice among software developers, whether novices or experts. Developers often rely on online resources in order to find code to reuse. For Python, the Python Package Index (PyPI) contains all packages developed for the community and is the largest catalog of reusable, open source packages developers can consult. While a valuable resource, the state of the art PyPI search has very limited capabilities, making it hard for developers to find useful, high quality Python code to use for their task at hand. We introduce SPYSE (Semantic PYthon Search Engine), a web-based search engine that overcomes the limitations of the state of the art, making it easier for developers to find useful code. The power of SPYSE lays in the combination of three different aspects meant to provide developers with relevant, and at the same time high quality code: code semantics, popularity, and code quality. SPYSE also allows searching for modules, in addition to packages, which opens new reuse opportunities for developers, currently not supported. TOOL URL: https://pypi.compgeom.com VIDEO URL: https://youtu.be/Praglw-vS50 © 2016 ACM.",Code reuse - Code semantics - Online resources - Open source package - Python - Semantic search engines - Software developer - State of the art,"Imminni, Shiva Krishna(1); Hasan, Mir Anamul(1); Duckett, Michael(1); Sachdeva, Puneet(1); Karmakar, Sudipta(1); Kumar, Piyush(1); Haiduc, Sonia(1)",2016.0,Conference,Proceedings - International Conference on Software Engineering,10.1145/2889160.2889174,"(1) Florida State University, Tallahassee; FL; 32303, United States",IEEE Computer Society,English,02705257,
Compendex,A statistical comparison of Java and python software metric properties,"This paper presents a statistical analysis of 20 opens ource object-oriented systems with the purpose of detecting differences in metrics distribution between Java and Python projects. We selected ten Java projects from the Java Qual itas Corpus and ten projects written in Python. For each system, we considered 10 class-level software metrics. We performed a best fit procedure on the empirical distributions through the log-normal distribution and the double Pareto distribution to identify differences between the two languages. Even though the statistical distributions for projects written in Java and Python may appear the same for lower values of the metric, performing the procedure with the double Pareto distribution for the Number of Local Methods metric reveals that major differences can be noticed along the queue of the distributions. On the contrary, the same analysis performed with the Number of Statements metric reveals that only the initial portion of the double Pareto distribution shows differences between the two languages. In addition, the dispersion parameter associated to the log-normal distribution fit for the total Number Of Methods can be used for distinguishing Java projects from Python projects. © 2016 ACM.",Dispersion parameters - Double Pareto distribution - Empirical distributions - Log-normal distribution - Object-oriented system - Software metrices - Statistical comparisons - Statistical distribution,"Destefanis, Giuseppe(1); Ortu, Marco(2); Porru, Simone(2); Swift, Stephen(1); Marchesi, Michele(2)",2016.0,Conference,"Proceedings - 7th International Workshop on Emerging Trends in Software Metrics, WETSoM 2016",10.1145/2897695.2897697,"(1) Brunel University London, Uxbridge, United Kingdom; (2) DIEE, University of Cagliari, Italy","Association for Computing Machinery, Inc",English,,
Compendex,MTpy: A Python toolbox for magnetotellurics,"We present the software package MTpy that allows handling, processing, and imaging of magnetotelluric (MT) data sets. Written in Python, the code is open source, containing sub-packages and modules for various tasks within the standard MT data processing and handling scheme. Besides the independent definition of classes and functions, MTpy provides wrappers and convenience scripts to call standard external data processing and modelling software. In its current state, modules and functions of MTpy work on raw and pre-processed MT data. However, opposite to providing a static compilation of software, we prefer to introduce MTpy as a flexible software toolbox, whose contents can be combined and utilised according to the respective needs of the user. Just as the overall functionality of a mechanical toolbox can be extended by adding new tools, MTpy is a flexible framework, which will be dynamically extended in the future. Furthermore, it can help to unify and extend existing codes and algorithms within the (academic) MT community. In this paper, we introduce the structure and concept of MTpy. Additionally, we show some examples from an everyday work-flow of MT data processing: the generation of standard EDI data files from raw electric ( E-) and magnetic flux density ( B-) field time series as input, the conversion into MiniSEED data format, as well as the generation of a graphical data representation in the form of a Phase Tensor pseudosection. © 2014 Elsevier Ltd.",Flexible framework - Graphical data - Modelling softwares - Open sources - Pseudosection - Python toolbox - Software toolbox - Static compilation,"Krieger, Lars(1); Peacock, Jared R.(2)",2014.0,Journal,Computers and Geosciences,10.1016/j.cageo.2014.07.013,"(1) School of Earth and Environmental Sciences - University of Adelaide, North Terrace Adelaide; 5005, Australia; (2) U.S. Geological Survey, 345 Middlefield Road, Menlo Park; CA, United States",Elsevier Ltd,English,00983004,
Compendex,Model checking python programs with MSVL,"To verify the correctness of Python programs, a novel approach for model checking Python programs with MSVL (Modeling, Simulation and Verification Language) is advocated. To this end, the rules for decoding the object-oriented semantics of Python with the process-oriented semantics of MSVL are defined, and the technique for automatically rewriting a Python program into its equivalent MSVL program is formalized, which in turn can be verified with the model checking tool MSV. In addition, an example is given to illustrate how the approach works. The approach fully utilizes the powerful expressiveness of MSVL to verify Python programs in a direct way, and helps to improve the quality of the software system. © Springer Nature Switzerland AG 2020.",Model checking tools - MSVL - Object oriented - Process-oriented - Program Verification - Python - Software systems - Verification language,"Shu, Xinfeng(1); Gao, Fengyun(1); Gao, Weiran(1); Zhang, Lili(1); Wang, Xiaobing(2); Zhao, Liang(2)",2020.0,Conference,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),10.1007/978-3-030-41418-4_15,"(1) School of Computer Science and Technology, Xi’an University of Posts and Telecommunications, Xi’an; 710061, China; (2) Institute of Computing Theory and Technology and ISN Laboratory, Xidian University, Xi’an; 710071, China",Springer,English,03029743,
Compendex,Estimating complexity of programs in python language,"In this paper, a complexity metric for Python language is formulated. Since Python is an object oriented language, the present metric is capable to evaluate any object-oriented language.We validate our metric with case study, comparative study and empirical validation. The case study is in Python, Java andC++ and the results prove that Python is better than other object-oriented languages. Later, we validate the metric empirically with a real project, which is developed in Python.",Comparative studies - Complexity metric - Empirical validation - Object oriented - Python - PYTHON language - Software complexity,"Misra, Sanjay(1); Cafer, Ferid(1)",2011.0,Journal,Tehnicki Vjesnik,,"(1) Chairman of Department of Computer Engineering, School of Information Communication Technology, Federal University of Technology, Minna, Nigeria",Strojarski Facultet,Croatian,13303651,
Compendex,Code2Graph: Automatic generation of static call graphs for python source code,"A static call graph is an imperative prerequisite used in most interprocedural analyses and software comprehension tools. However, there is a lack of software tools that can automatically analyze the Python source-code and construct its static call graph. In this paper, we introduce a prototype Python tool, named code2graph, which automates the tasks of (1) analyzing the Python source-code and extracting its structure, (2) constructing static call graphs from the source code, and (3) generating a similarity matrix of all possible execution paths in the system. Our goal is twofold: First, assist the developers in understanding the overall structure of the system. Second, provide a stepping stone for further research that can utilize the tool in software searching and similarity detection applications. For example, clustering the execution paths into a logical workflow of the system would be applied to automate specific software tasks. Code2graph has been successfully used to generate static call graphs and similarity matrices of the paths for three popular open-source Deep Learning projects (TensorFlow, Keras, PyTorch). A tool demo is available at https://youtu.be/ecctePpcAKU. © 2018 Association for Computing Machinery.",Automatic Generation - Call graph construction - Inter-procedural analysis - Learning projects - Python - Similarity detection - Software comprehension - Static code analysis,"Gharibi, Gharib(1); Tripathi, Rashmi(1); Lee, Yugyung(1)",2018.0,Conference,ASE 2018 - Proceedings of the 33rd ACM/IEEE International Conference on Automated Software Engineering,10.1145/3238147.3240484,"(1) School of Computing and Engineering, University of Missouri-Kansas City, Kansas City; MO, United States","Association for Computing Machinery, Inc",English,,
Compendex,An empirical study on the characteristics of python fine-grained source code change types,"Software has been changing during its whole life cycle. Therefore, identification of source code changes becomes a key issue in software evolution analysis. However, few current change analysis research focus on dynamic language software. In this paper, we pay attention to the fine-grained source code changes of Python software. We implement an automatic tool named PyCT to extract 77 kinds of fine-grained source code change types from commit history information. We conduct an empirical study on ten popular Python projects from five domains, with 132294 commits, to investigate the characteristics of dynamic software source code changes. Analyzing the source code changes in four aspects, we distill 11 findings, which are summarized into two insights on software evolution: change prediction and fault code fix. In addition, we provide direct evidence on how developers use and change dynamic features. Our results provide useful guidance and insights for improving the understanding of source code evolution of dynamic language software. © 2016 IEEE.",Characteristics of dynamics - Fine-grained changes - Fine-grained source code changes - Identification of sources - Python - Software Evolution - Software evolution analysis - Source code changes,"Lin, Wei(1); Chen, Zhifei(1); Ma, Wanwangying(1); Chen, Lin(1); Xu, Lei(1); Xu, Baowen(1)",2016.0,Conference,"Proceedings - 2016 IEEE International Conference on Software Maintenance and Evolution, ICSME 2016",10.1109/ICSME.2016.25,"(1) State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",Institute of Electrical and Electronics Engineers Inc.,English,,
Compendex,A python software module for automated identification of systems modeled with the transfer matrix method,"This paper presents a software module for intelligently automating system identification, especially for dynamic systems modeled with the transfer matrix method (TMM). The TMM is a modeling approach that represents the elements of a dynamic system with matrices that transfer a vector of states from one end of the element to the other. A system model is formed by multiplying element transfer matrices together to form a system transfer matrix. The TMM is capable of modeling continuous elements without discretization. Existing system identification packages cannot handle continuous models of distributed-parameter systems and therefore cannot be used to identify TMM models. This paper presents a Python software module for TMM modeling that includes integrated system identification capabilities. This software module intelligently automates the system identification process, significantly reducing the time and effort required for system identification and eliminating errors stemming from low-level details. Copyright © 2007 by ASME.",Element transfer - Software modules - Transfer matrix,"Krauss, Ryan W.(1); Book, Wayne J.(2)",2008.0,Conference,"ASME International Mechanical Engineering Congress and Exposition, Proceedings",10.1115/IMECE2007-42319,"(1) Department of Mechanical and Industrial Engineering, Southern Illinois University Edwardsville, Edwardsville, IL 62026; (2) Fluid Power and Motion Control Center, George W. Woodruff School of Mechanical Engineering, Georgia Institute of Technology, Atlanta, GA 30332","American Society of Mechanical Engineers, 3 Park Avenue, New York, NY 10016-5990, United States",English,,0791843033
Compendex,ScrumPy: Metabolic modelling with Python,"ScrumPy is a software package used for the definition and analysis of metabolic models. It is written using the Python programming language that is also used as a user interface. ScrumPy has features for both kinetic and structural modelling, but the emphasis is on structural modelling and those features of most relevance to analysis of large (genome-scale) models. The aim is at describing ScrumPy's functionality to readers with some knowledge of metabolic modelling, but implementation, programming and other computational details are omitted. ScrumPy is released under the Gnu Public Licence, and available for download from http://mudshark.brookes.ac.uk/ScrumPy. © The Institution of Engineering and Technology 2006.",Metabolic modelling - Python programming language - Software package Scrumpy - Structural modelling,"Poolman, M.G.(1)",2006.0,Journal,IEE Proceedings: Systems Biology,10.1049/ip-syb:20060010,"(1) School of Molecular and Biological Sciences, Oxford Brooks University, Oxford, United Kingdom",Institution of Electrical Engineers,English,17412471,
Compendex,The preliminary results of Lindu software: A free seismological data processing using python framework,"LINDU software is developed to solve integrated earthquake data processing. It is GUI based software that fulfil the needed for user friendly type of software. The Python framework is used for computation and visualization and integrates the common programs for earthquake data processing, such as GAD.exe, JHD.exe, and HypoDD.exe. It is also integrates the common procedure of routine data processing in earthquake seismology and works in local and regional scale. In this paper, we shows the preliminary results of LINDU software for several functions. To identify arrival time of P-wave we employ Akaike Information Criterion (AIC), MER (Modified Energy Ratio) and S/L Kurt's method. The results of these method will be considered as guided - auto picking. However, the results also can be treated as reference for picking manually with Seisgram2k.jar. Geiger's method is employed to locate the event location. The events can be relocated and 1D velocity can be updated by employing Joint Hypocenter Determination (JHD). The next method to relocate the event location is Double Difference (DD) algorithm. The precision result of Lindu software has been tested using IRIS and real data available which run seamlessly. © Published under licence by IOP Publishing Ltd.",Akaike information criterion - Common projects - Double differences - Earthquake data - Event location - Regional scale - Seismological data - User friendly,"Styawan, Yudha(1); Andika, Putu Pradnya(1); Suhendi, Cahli(1); Firdaus, Ruhul(1); Sudibyo, Maria R.P.(1); Erlangga, I.F.(1); Ry, Rexha Verdhora(2)",2019.0,Conference,IOP Conference Series: Earth and Environmental Science,10.1088/1755-1315/311/1/012078,"(1) Geophysical Engineering, Institut Teknologi Sumatera, Jalan Terusan Ryacudu, Way Hui Jati Agung, Way Huwi, Jati Agung, Lampung Selatan; 35365, Indonesia; (2) Geophysical Engineering, Institut Teknologi Bandung, Jalan Ganesha 10, Bandung; 40132, Indonesia",Institute of Physics Publishing,English,17551307,
Compendex,TextX: A Python tool for Domain-Specific Languages implementation,"TextX is a meta-language and a tool for building Domain-Specific Languages in Python. It's built on top of the Arpeggio PEG parser and takes away the burden of converting parse trees to abstract representations from language designers. From a single grammar description, textX constructs Arpeggio parser and a meta-model in run-time. The meta-model contains all the information about the language and a set of Python classes inferred from grammar rules. The parser will parse programs/models written in the new language and construct Python object graph a.k.a. the model conforming to the meta-model. The textX tool has support for error reporting, debugging, and meta-model and model visualization. It is used in industrial environments and teaching Domain-Specific Languages course at the Faculty of Technical Sciences in Novi Sad. It is a free and open-source software available at GitHub under the MIT license. © 2016",Domain specific languages - Meta model - Model-Driven Software Development - Parser - Python,"Dejanovi, I.(1); Vaderna, R.(1); Milosavljevi, G.(1); Vukovi, .(1)",2017.0,Journal,Knowledge-Based Systems,10.1016/j.knosys.2016.10.023,"(1) Faculty of Technical Sciences, University of Novi Sad, Trg Dositeja Obradovica 6, 21000 Novi Sad, Vojvodina, Serbia",Elsevier B.V.,English,09507051,
Compendex,A python software module for automated identification of systems modeled with the transfer matrix method,"This paper presents a software module for intelligently automating system identification, especially for dynamic systems modeled with the transfer matrix method (TMM). The TMM is a modeling approach that represents the elements of a dynamic system with matrices that transfer a vector of states from one end of the element to the other. A system model is formed by multiplying element transfer matrices together to form a system transfer matrix. The TMM is capable of modeling continuous elements without discretization. Existing system identification packages cannot handle continuous models of distributed-parameter systems and therefore cannot be used to identify TMM models. This paper presents a Python software module for TMM modeling that includes integrated system identification capabilities. This software module intelligently automates the system identification process, significantly reducing the time and effort required for system identification and eliminating errors stemming from low-level details. Copyright © 2007 by ASME.",Automated identification - Continuous models - Discretizations - Distributed parameter systems - Element transfer - Existing systems - Integrated systems - Software modules,"Krauss, Ryan W.(1); Book, Wayne J.(2)",2007.0,Conference,"ASME International Mechanical Engineering Congress and Exposition, Proceedings (IMECE)",10.1115/IMECE2007-42319,"(1) Department of Mechanical and Industrial Engineering, Southern Illinois University Edwardsville, Edwardsville; IL; 62026, United States; (2) Fluid Power and Motion Control Center, George W. Woodruff School of Mechanical Engineering, Georgia Institute of Technology, Atlanta; GA; 30332, United States",American Society of Mechanical Engineers (ASME),English,,0791843033
Compendex,An Interactive and Comprehensive Working Environment for High-Energy Physics Software with Python and Jupyter Notebooks,"Today's analyses for high-energy physics (HEP) experiments involve processing a large amount of data with highly specialized algorithms. The contemporary workflow from recorded data to final results is based on the execution of small scripts - often written in Python or ROOT macros which call complex compiled algorithms in the background - to perform fitting procedures and generate plots. During recent years interactive programming environments, such as Jupyter, became popular. Jupyter allows to develop Python-based applications, so-called notebooks, which bundle code, documentation and results, e.g. plots. Advantages over classical script-based approaches is the feature to recompute only parts of the analysis code, which allows for fast and iterative development, and a web-based user frontend, which can be hosted centrally and only requires a browser on the user side. In our novel approach, Python and Jupyter are tightly integrated into the Belle II Analysis Software Framework (basf2), currently being developed for the Belle II experiment in Japan. This allows to develop code in Jupyter notebooks for every aspect of the event simulation, reconstruction and analysis chain. These interactive notebooks can be hosted as a centralized web service via jupyterhub with docker and used by all scientists of the Belle II Collaboration. Because of its generality and encapsulation, the setup can easily be scaled to large installations. © Published under licence by IOP Publishing Ltd.",Analysis softwares - Event simulation - Fitting procedure - High energy physics experiments (HEP) - High energy physics software - Iterative development - Programming environment - Working environment,"Braun, N.(1); Hauth, T.(1); Pulvermacher, C.(2); Ritter, M.(3)",2017.0,Conference,Journal of Physics: Conference Series,10.1088/1742-6596/898/7/072020,"(1) Karlsruhe Institute of Technology, Institut für Experimentelle Kernphysik, Wolfgang-Gaede-Str. 1, Karlsruhe; 76131, Germany; (2) High Energy Accelerator Research Organization (KEK), 1-1 Oho, Tsukuba, Ibaraki; 305-0801, Japan; (3) Ludwig-Maximilians University Munich, Excellence Cluster Universe, Boltzmannstr. 2, Garching; 85748, Germany",Institute of Physics Publishing,English,17426588,
Compendex,Boa meets python: A boa dataset of data science software in python language,"The popularity of Python programming language has surged in recent years due to its increasing usage in Data Science. The availability of Python repositories in Github presents an opportunity for mining software repository research, e.g., suggesting the best practices in developing Data Science applications, identifying bug-patterns, recommending code enhancements, etc. To enable this research, we have created a new dataset that includes 1,558 mature Github projects that develop Python software for Data Science tasks. By analyzing the metadata and code, we have included the projects in our dataset which use a diverse set of machine learning libraries and managed by a variety of users and organizations. The dataset is made publicly available through Boa infrastructure both as a collection of raw projects as well as in a processed form that could be used for performing large scale analysis using Boa language. We also present two initial applications to demonstrate the potential of the dataset that could be leveraged by the community. © 2019 IEEE.",Code enhancements - Large-scale analysis - Mining software repositories - Open source repositories - Program analysis - PYTHON language - Python programming language - Science applications,"Biswas, Sumon(1); Islam, Md Johirul(1); Huang, Yijia(1); Rajan, Hridesh(1)",2019.0,Conference,IEEE International Working Conference on Mining Software Repositories,10.1109/MSR.2019.00086,"(1) Department of Computer Science, Iowa State University, 226 Atanasoff Hall, Ames; IA, United States",IEEE Computer Society,English,21601852,
Compendex,Understanding metric-based detectable smells in Python software: A comparative study,"Context Code smells are supposed to cause potential comprehension and maintenance problems in software development. Although code smells are studied in many languages, e.g. Java and C#, there is a lack of technique or tool support addressing code smells in Python. Objective Due to the great differences between Python and static languages, the goal of this study is to define and detect code smells in Python programs and to explore the effects of Python smells on software maintainability. Method In this paper, we introduced ten code smells and established a metric-based detection method with three different filtering strategies to specify metric thresholds (Experience-Based Strategy, Statistics-Based Strategy, and Tuning Machine Strategy). Then, we performed a comparative study to investigate how three detection strategies perform in detecting Python smells and how these smells affect software maintainability with different detection strategies. This study utilized a corpus of 106 Python projects with most stars on GitHub. Results The results showed that: (1) the metric-based detection approach performs well in detecting Python smells and Tuning Machine Strategy achieves the best accuracy; (2) the three detection strategies discover some different smell occurrences, and Long Parameter List and Long Method are more prevalent than other smells; (3) several kinds of code smells are more significantly related to changes or faults in Python modules. Conclusion These findings reveal the key features of Python smells and also provide a guideline for the choice of detection strategy in detecting and analyzing Python smells. © 2017 Elsevier B.V.",Code smell - Comparative studies - Detection approach - Detection methods - Filtering strategies - Maintenance Problem - Python - Software maintainability,"Chen, Zhifei(1); Chen, Lin(1); Ma, Wanwangying(1); Zhou, Xiaoyu(2); Zhou, Yuming(1); Xu, Baowen(1)",2018.0,Journal,Information and Software Technology,10.1016/j.infsof.2017.09.011,"(1) State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing; 210093, China; (2) School of Computer Science and Engineering, Southeast University, Nanjing; 210096, China",Elsevier B.V.,English,09505849,
Compendex,A software metric for Python language,"There are many metrics for evaluating the quality of codes written in different programming languages. However, no efforts have been done to propose metrics for Python, which is an important and useful language especially for the software development for the embedded systems. In this present work, we are trying to investigate all the factors, which are responsible for increasing the complexity of code written in Python language. Accordingly, we have proposed a unified metric for this language. Practical applicability of the metric is demonstrated on a case study. © 2010 Springer-Verlag Berlin Heidelberg.",Complexity metrics - Python - PYTHON language - Software complexity - Software metrices,"Misra, Sanjay(1); Cafer, Ferid(2)",2010.0,Conference,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),10.1007/978-3-642-12165-4-24,"(1) Department of Computer Engineering, School of Information and Communication Technology, Federal University of Technology, Minna, Nigeria; (2) Department of Software Engineering, Atilim University, Ankara, Turkey",Springer Verlag,English,03029743,3642121640
Compendex,Optimization of cost to calculate the release time in software reliability using python,"As the competition among softwares have been increasing day by day, it made the IT sector to grow at different level. Whenever a software product comes into the market, a list of factors begin to originate and demand for changes. Hence there can arise defects in the software and so defects needed to be repaired. Also sales and demands of softwares are increasing day by day. So it becomes difficult to decide which software will be appropriate for the customer. As competitors are adding features and functions everyday to evolve technology that requires new upgrades to support latest versions of software. In order to maintain these new features, to win over prospects , testing is required to be done. Testing can be seen for technical case, business case, and economical case and especially for the reliability estimation.The prediction of faults in the software is another term in case of determining the outcome of the software product and the certain number of testing will be needed. Software reliability models techniques are employed for the perfect optimization on its release time. This research gives the idea of using both original release time and predicted release time to be executed and hence to obtain an optimized cost for release time. This will help to decide the effective cost of reliability of the software. Further going, this will help the customer to have the better selection on choosing the effective software. Thus through the python we have optimized the cost and found the release time of software to decide that this software will give the better output. © 2019 IEEE.",Business case - Pyomo - Python - Release time - Software products - Software reliability models,"Prashant, Prashant(1); Tickoo, Anshul(1); Sharma, Seema(1); Jamil, Jehanat(1)",2019.0,Conference,"Proceedings of the 9th International Conference On Cloud Computing, Data Science and Engineering, Confluence 2019",10.1109/CONFLUENCE.2019.8776620,"(1) Department of Computer Science and Engineering, Amity School of Engineering and Technology, Amity University, Noida, Uttar Pradesh, India",Institute of Electrical and Electronics Engineers Inc.,English,,
Compendex,Process compliance in open source software development - A study of Python Enhancement Proposals (PEPS),"Decision-making processes in proprietary software development are often well-captured. In contrast, stakeholders participating in open source software development (OSSD) projects often do not understand the decision-making processes at work, as these are either captured poorly or remain hidden. Using Python as the case study of an OSS project where the processes are well-documented, this work 'mined' the decision-making processes used to develop Python Enhancement Proposals (PEPs), to study whether the extracted process complied with the publicly advertised process for decision-making (i.e., the prescribed process). In doing so we investigate whether the previously observed normative-descriptive dichotomy in proprietary software development, between the two theories - normative decision theory (i.e., what is expected) and descriptive decision theory (i.e., what is done) applies to the domain of OSSD. We also investigate whether the decision-making processes are provided at the right level of granularity (fine vs. coarse) for different stakeholders. Our findings confirm the lack of process compliance in Python, thus confirming dichotomy. Thus, it validates the relevance of using decision-theory to study decision-making processes in OSSD. Additionally, it confirms the inadequacy of the granularity-level of the available process. We also discuss the implication for decision-making practice and processes in the Python community.",Decision making process - Decision-making practices - Granularity levels - Proprietary software - Python - Python Enhancement Proposals (PEPs),"Savarimuthu, Bastin Tony Roy(1); Dam, Hoa Khanh(2); Licorish, Sherlock A.(1); Keertipati, Smitha(1); Avery, Daniel(2); Ghose, Aditya(2)",2016.0,Conference,"24th European Conference on Information Systems, ECIS 2016",,"(1) University of Otago, Dunedin, New Zealand; (2) University of Wollongong, Wollongong, Australia",Association for Information Systems,English,,
Compendex,A cost efficient software defined radio receiver for demonstrating concepts in communication and signal processing using Python and RTL-SDR,"Communication and signal processing courses are the cornerstone of electrical engineering studies and other related fields. Due to the nature of the subjects, most of the concepts are modeled with mathematical equations. Experimentation is one of the important components that helps students gain more understanding in the practical applications of those concepts and get motivated. Software defined radio makes it possible to experiment and demonstrate concepts in communication and signal processing with real radio signals. However, software defined radio systems are usually expensive; providing software defined radio experimental sets that are accessible to every student can cost a considerable amount of budget. Therefore this work proposes a way to minimize the cost of using software defined radio as an educational tool by combining an ordinary digital TV tuner with a special software framework written in Python into an affordable software defined radio experimental kit. The way this experimental kit works is, a radio signal will be received into the computer via the digital TV tuner that operated with the custom driver called RTL-SDR, and then the received signal will be processed with a Python signal processing script. With the aid of the created software framework, writing a signal processing script can be much easier than using only the Python standard libraries. With this combination of inexpensive hardware and the provided software framework, the kit enables many possibilities for utilizing real world signals in classroom demonstrations and experiments. An example of using the kit for demonstrating the concept of narrowband FM demodulation is presented in this paper to show the overall workflow and how this work might be integrated into a curriculum. © 2014 IEEE.",Affordable - Cost-efficient - Python - RTL-SDR - Software-defined radios,"Uengtrakul, Boonyarit(1); Bunnjaweht, Dahmmaet(1)",2014.0,Conference,"2014 4th International Conference on Digital Information and Communication Technology and Its Applications, DICTAP 2014",10.1109/DICTAP.2014.6821718,"(1) Dept. of Electrical and Computer Engineering, Thammasat University, Pathumthani 12120, Thailand",IEEE Computer Society,English,,
Compendex,Python: Characteristics identification of a free open source software ecosystem,"Analysing a free open source software ecosystem can be beneficial and can help stakeholders in numerous ways. The analysis can help developers, investors, and contributors, to decide which software ecosystem to invest in and where to invest. Another reason for making an analysis is to assist ecosystem coordinators in governing their ecosystem. The paper provides an insight on the free open source software ecosystem of Python. It presents an analysis of the software ecosystem itself and the different characteristics it has. Based upon the conducted analysis with the available dataset, the research concludes that the free open source software ecosystem of Python contains three ecosystem roles that define its ecosystem. Next to that, it has grown exponentially from 31 active developers in 2005 to 5,212 December 2012. These results can help set up a strategy for the future of the Python ecosystem. At this point in time, it is necessary to make arrangements for the ongoing growth of the Python ecosystem. Failing to do so can lead to a growing number of unusable features, and eventually advance to an unhealthy ecosystem. © 2013 IEEE.",Characteristics - Exploratory case studies - Open-source softwares - Python - Roles - Software ecosystems,"Hoving, Rick(1); Slot, Gabriel(1); Jansen, Slinger(1)",2013.0,Conference,IEEE International Conference on Digital Ecosystems and Technologies,10.1109/DEST.2013.6611322,"(1) Utrecht University, Department of Information and Computing Sciences, Princetonplein 5, 3584CC, Utrecht, Netherlands","IEEE Computer Society, 2001 L Street N.W., Suite 700, Washington, DC 20036-4928, United States",English,21504938,
Compendex,A curated benchmark collection of python systems for empirical studies on software engineering,"The aim of this paper is to present a dataset of metrics as- sociated to the first release of a curated collection of Python software systems. We describe the dataset along with the adopted criteria and the issues we faced while building such corpus. This dataset can enhance the reliability of empirical studies, enabling their reproducibility, reducing their cost, and it can foster further research on Python software. © 2015 ACM.",Code collection - Empirical studies - Python - Reproducibilities - Software systems,"Orrú, Matteo(1); Tempero, Ewan(2); Marchesi, Michele(1); Tonelli, Roberto(1); Destefanis, Giuseppe(3)",2015.0,Conference,ACM International Conference Proceeding Series,10.1145/2810146.2810148,"(1) DIEE, University of Cagliari, Italy; (2) University of Auckland, New Zealand; (3) CRIM, Computer Research Institute of Montreal, Canada",Association for Computing Machinery,English,,
Compendex,PyDriller: Python framework for mining software repositories,"Software repositories contain historical and valuable information about the overall development of software systems. Mining software repositories (MSR) is nowadays considered one of the most interesting growing fields within software engineering. MSR focuses on extracting and analyzing data available in software repositories to uncover interesting, useful, and actionable information about the system. Even though MSR plays an important role in software engineering research, few tools have been created and made public to support developers in extracting information from Git repository. In this paper, we present Pydriller, a Python Framework that eases the process of mining Git. We compare our tool against the state-of-the-art Python Framework GitPython, demonstrating that Pydriller can achieve the same results with, on average, 50% less LOC and significantly lower complexity. © 2018 Association for Computing Machinery.",Extracting information - GitPython - Lower complexity - Mining software repositories - Mining software repository (MSR) - Python - Software repositories - State of the art,"Spadini, Davide(1); Aniche, Maurício(2); Bacchelli, Alberto(3)",2018.0,Conference,ESEC/FSE 2018 - Proceedings of the 2018 26th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering,10.1145/3236024.3264598,"(1) Delft University of Technology, Software Improvement Group, Delft, Netherlands; (2) Delft University of Technology, Delft, Netherlands; (3) University of Zurich, Zurich, Switzerland","Association for Computing Machinery, Inc",English,,
