DataBase,Title,Abstract,Keywords,Authors,Year,DocumentType,PublicationTitle,DOI,Affiliations,Publisher,Language,ISSN,ISBN
Inspec,Midi miner - a python library for tonal tension and track classification [arXiv],"We present a Python library, called Midi Miner, that can calculate tonal tension and classify different tracks. MIDI (Music Instrument Digital Interface) is a hardware and software standard for communicating musical events between digital music devices. It is often used for tasks such as music representation, communication between devices, and even music generation [5]. Tension is an essential element of the music listening experience, which can come from a number of musical features including timbre, loudness and harmony [3]. Midi Miner provides a Python implementation for the tonal tension model based on the spiral array [1] as presented by Herremans and Chew [4]. Midi Miner also performs key estimation and includes a track classifier that can disentangle melody, bass, and harmony tracks. Even though tracks are often separated in MIDI files, the musical function of each track is not always clear. The track classifier keeps the identified tracks and discards messy tracks, which can enable further analysis and training tasks.",harmony tracks - MIDI files - musical function - track classifier - discards messy tracks - python library - track classification - Music Instrument Digital Interface - software standard - communicating musical events - digital music devices - music representation - music generation - loudness - Python implementation - tonal tension model - Midi Miner,"Rui Guo(1); Herremans, D.(2); Magnusson, T.(1)",2019.0,arXiv,arXiv,,"(1) Univ. of Sussex, Brighton, United Kingdom; (2) Singapore Univ. of Technol. & Design, Singapore, Singapore",arXiv,English,,
Inspec,"An Analysis of Python's Topics, Trends, and Technologies Through Mining Stack Overflow Discussions [arXiv]","Python is a popular, widely used, and general-purpose programming language. In spite of its ever-growing community, researchers have not performed much analysis on Python's topics, trends, and technologies which provides insights for developers about Python community trends and main issues. In this article, we examine the main topics related to this language being discussed by developers on one of the most popular Q\&A websites, Stack Overflow, as well as temporal trends through mining 2461876 posts. To be more useful for the software engineers, we study what Python provides as the alternative to popular technologies offered by common programming languages like Java. Our results indicate that discussions about Python standard features, web programming, and scientific programming. Programming in areas such as mathematics, data science, statistics, machine learning, natural language processing (NLP), and so forth. are the most popular areas in the Python community. At the same time, areas related to scientific programming are steadily receiving more attention from the Python developers.",Web programming - natural language processing - Python developers - general-purpose programming language - Python community trends - Stack Overflow discussion mining - Python topics - Q&A Websites - software engineers - topic modeling,"Tahmooresi, H.(1); Heydarnoori, A.(1); Aghamohammadi, A.(1)",2020.0,arXiv,arXiv,,"(1) Dept. of Comput. Eng., Sharif Univ. of Technol., Tehran, Iran",arXiv,English,,
Inspec,Pykg2vec: A Python Library for Knowledge Graph Embedding [arXiv],"Pykg2vec is an open-source Python library for learning the representations of the entities and relations in knowledge graphs. Pykg2vec's flexible and modular software architecture currently implements 16 state-of-the-art knowledge graph embedding algorithms, and is designed to easily incorporate new algorithms. The goal of pykg2vec is to provide a practical and educational platform to accelerate research in knowledge graph representation learning. Pykg2vec is built on top of TensorFlow and Python's multiprocessing framework and provides modules for batch generation, Bayesian hyperparameter optimization, mean rank evaluation, embedding, and result visualization. Pykg2vec is released under the MIT License and is also available in the Python Package Index (PyPI). The source code of pykg2vec is available at https://github.com/Sujit-O/pykg2vec.",open-source Python library - knowledge graph representation learning - result visualization - mean rank evaluation - Bayesian hyperparameter optimization - batch generation - Python multiprocessing framework - TensorFlow multiprocessing framework - modular software architecture - knowledge graph embedding - Pykg2vec,"Shih Yuan Yu; Chhetri, S.R.; Canedo, A.; Goyal, P.; Al Faruque, M.A.",2019.0,arXiv,arXiv,,,arXiv,English,,
Inspec,Suggesting Comment Completions for Python using Neural Language Models,"Source-code comments are an important communication medium between developers to better understand and maintain software. Current research focuses on auto-generating comments by summarizing the code. However, good comments contain additional details, like important design decisions or required trade-offs, and only developers can decide on the proper comment content. Automated summarization techniques cannot include information that does not exist in the code, therefore fully-automated approaches while helpful, will be of limited use. In our work, we propose to empower developers through a semi-automated system instead. We investigate the feasibility of using neural language models trained on a large corpus of Python documentation strings to generate completion suggestions and obtain promising results. By focusing on confident predictions, we can obtain a top-3 accuracy of over 70%, although this comes at the cost of lower suggestion frequency. Our models can be improved by leveraging context information like the signature and the full body of the method. Additionally, we are able to return good accuracy completions even for new projects, suggesting the generalizability of our approach.",completion suggestions - comment completions - neural language - source-code comments - automated summarization - Python documentation strings - software maintenance,"Ciurumelea, A.(1); Proksch, S.(1); Gall, H.C.(1)",2020.0,Conference,"2020 IEEE 27th International Conference on Software Analysis, Evolution and Reengineering (SANER). Proceedings",10.1109/SANER48275.2020.9054866,"(1) Univ. of Zurich, Zurich, Switzerland",IEEE,English,,
Inspec,"Cyanure: an open-source toolbox for empirical risk minimization for python, C++, and soon more [arXiv]","Cyanure is an open-source C++ software package with a Python interface. The goal of Cyanure is to provide state-of-the-art solvers for learning linear models, based on stochastic variance-reduced stochastic optimization with acceleration mechanisms. Cyanure can handle a large variety of loss functions (logistic, square, squared hinge, multinomial logistic) and regularization functions (lscr2, lscr1, elastic-net, fused Lasso, multi-task group Lasso). It provides a simple Python API, which is very close to that of scikit-learn, which should be extended to other languages such as R or Matlab in a near future.",open-source toolbox - empirical risk minimization - Cyanure - open-source C++ software package - Python interface - stochastic variance-reduced stochastic optimization - Python API - loss functions - regularization functions - scikit-learn,"Mairal, J.(1)",2019.0,arXiv,arXiv,,"(1) Grenoble INP, Univ. Grenoble Alpes, Grenoble, France",arXiv,English,,
Inspec,PyRPL (Python Red Pitaya Lockbox) - an open-source software package for FPGA-controlled quantum optics experiments,"The Red Pitaya [1] is an affordable (< 250 Euros) field-programmable gate array (FPGA) board with fast analog inputs and outputs (sampled at 125 MHz). This makes it useful for quantum optics experiments, in particular as a digital feedback controller for analog systems. Based on the open source software provided by the board manufacturer, we have created the software package PyRPL [2] (Python RedPitaya Lockbox) which implements many devices that are needed for optics experiments with the Red Pitaya. The user interface and all high-level functionalities are written in Python, but an essential part of the software is contained in a custom FPGA design written in the hardware description language (HDL) Verilog. The HDL part of PyRPL implements various digital signal processing (DSP) modules: a two-channel oscilloscope for measurement and diagnostics; two arbitrary function generators for waveform synthesis and noise generation; four proportional-integral-derivative (PID) controllers with up to fourth-order filters for feedback control; three demodulation modules for the generation of Pound-Drever-Hall-like error signals and the realization of narrow, phase-tunable band-pass filters; an infinite impulse response (IIR) filter able to realize transfer functions with up to 24 poles and 24 zeros; a network analyzer for the characterization of analog and digital systems and in-loop tuning of feedback parameters; a spectrum analyzer for the measurement and minimization of noise in closed-loop systems.",closed-loop systems - noise minimization - IIR filter - infinite impulse response filter - phase-tunable band-pass filters - Pound-Drever-Hall-like error signals - PID controllers - proportional-integral-derivative controllers - DSP - digital signal processing - Verilog - HDL - hardware description language - digital feedback controller - FPGA-controlled quantum optics experiments - open-source software package - PyRPL - python red pitaya lockbox,"Neuhaus, L.(1); Metzdorff, R.(1); Chua, S.(1); Jacqmin, T.(1); Briant, T.(1); Heidmann, A.(1); Cohadon, P.-F.(1); Deleglise, S.(1)",2017.0,Conference,2017 Conference on Lasers and Electro-Optics Europe & European Quantum Electronics Conference (CLEO/Europe-EQEC),10.1109/CLEOE-EQEC.2017.8087380,"(1) Lab. Kastler Brossel, UPMC, Paris, France",IEEE,English,,
Inspec,Pypvcell: an open-source solar cell modeling library in python,"We announced a open source solar cell modeling and analysis toolkit written in Python. The standard off-the-shelf solar cell simulation software is often difficult to modify or reuse some of its functionality into new solar cell models. In this software package, we wrap the solar cell simulations into individual modules and application programming interfaces to make them very user-friendly. This library contains a wide range of functions to do the heavy-lifting, error-prone jobs of modeling solar cells, such as unit conversions and arithmetic operations of spectrum data, absorption-emission reciprocity or solving the IVs of multi-junction cells. This allows the users to rapidly adapt and build their own models with these modularized and verified components. Source codes, detailed documentation and examples can be found in https://kanhua.github.io/pypvcell.",analysis toolkit - standard off-the-shelf solar cell simulation software - software package - solar cell simulations - individual modules - application programming interfaces - multijunction cells - source codes - open-source solar cell modeling library - Python - Pypvcell - unit conversions - arithmetic operations - spectrum data - absorption-emission reciprocity,"Kan-Hua Lee(1); Araki, K.(1); Elleuch, O.(1); Kojima, N.(1); Yamaguchi, M.(1)",2017.0,Conference,2017 IEEE 44th Photovoltaic Specialist Conference (PVSC),10.1109/PVSC.2017.8366371,"(1) Texas A&M Univ., College Station, TX, United States",IEEE,English,,
Inspec,Porting the LSST Data Management Pipeline Software to Python 3 [arXiv],"The LSST data management science pipelines software consists of more than 100,000 lines of Python 2 code. LSST operations will begin after support for Python 2 has been dropped by the Python community in 2020, and we must therefore plan to migrate the codebase to Python 3. During the transition period we must also support our community of active Python 2 users and this complicates the porting significantly. We have decided to use the Python future package as the basis for our port to enable support for Python 2 and Python 3 simultaneously, whilst developing with a mindset more suited to Python 3. In this paper we report on the current status of the port and the difficulties that have been encountered.",LSST data management pipeline software - Python 3 - Python 2 code - LSST operations - Python community - active Python 2 users - Python future package,"Jenness, T.(1)",2016.0,arXiv,arXiv,,"(1) Large Synoptic Survey Telescope, Tucson, AZ, United States",arXiv,English,,
Inspec,Conception of a program for prevention of the dangers related to wind turbines using PYTHON,"This article is a study of the danger of installations of sites of renewable energies, more exactly, wind farms. After we had shown the dangers that could alter a wind turbine and minimize the most commons accidents worldwide, we noticed that the high speed of the wind always returns as the main or secondary cause in the incident. It is in this context that a program with the PYTHON software was established to warn (prevent) about accidents involving such wind turbines. This allows us to view the feasibility and to choose the suitable territory or an appropriate wind turbine to preserve the durability of the device by getting it to perform continuously in complete safety.",renewable energies - wind turbines - PYTHON software - wind farms,"Hadjij, M.(1); Abderrahim, B.(1); Lounis, Z.(1)",2018.0,Journal,Wind Engineering,10.1177/0309524X18779341,"(1) Lab. d'Ing. en Securite Ind. et Dev. Durable, Univ. d'Oran 2 Mohamed Ben Ahmed, Oran, Algeria",SAGE Publications,English,0309-524X,
Inspec,NFDMLab: Simulating Nonlinear Frequency Division Multiplexing in Python,"Fiber-optic transmission based on nonlinear frequency division multiplexing (NFDM) has received much attention in recent years. We introduce NFDMLab, an open source software package for simulating NFDM transmissions written in the Python language.",NFDMLab - fiber-optic transmission - open source software package - NFDM transmissions - Python language - nonlinear frequency division multiplexing,"Brehler, M.(1); Mahnke, C.(1); Chimmalgi, S.(2); Wahls, S.(2)",2019.0,Conference,2019 Optical Fiber Communications Conference and Exhibition (OFC). Proceedings,,"(1) High Freq. Technol., Tech. Univ. Dortmund, Dortmund, Germany; (2) Delft Center for Syst. & Control, Tech. Univ. Delft, Delft, Netherlands",IEEE,English,,
Inspec,Design an MVC Model using Python for Flask Framework Development,"The Model-View-Controller (MVC) framework has become the standard in modern software development, with the model layer, display layer, and controller layer making it easier and faster. The Flask is a framework that uses Python language with easy to understand code writing. But the Flask framework still doesn't use the MVC method, so files and codes are not regular. The purpose of this study was to design a MVC for a framework that uses the Python programming language. This system has a generator that can make MVC folder structure easily and quickly, this system is also equipped with the Bootstrap framework, and this system is open source. The results showed that the presence of MVC on the flask framework could make users easier in creating new projects and have faster fully load time.",MVC Model - Flask framework development - Model-View-Controller framework - modern software development - model layer - display layer - controller layer - Python language - code writing - MVC method - Python programming language - MVC folder structure - Bootstrap framework,"Mufid, M.R.(1); Basofi, A.(1); Al Rasyid, M.U.H.(1); Rochimansyah, I.F.(2); Rokhim, A.(2)",2019.0,Conference,2019 International Electronics Symposium (IES). Proceedings,10.1109/ELECSYM.2019.8901656,"(1) Politek. Elektronika Negeri Surabaya, Surabaya, Indonesia; (2) Akademi Komunitas Negeri Lamongan, Lamongan, Indonesia",IEEE,English,,
Inspec,differint: A Python Package for Numerical Fractional Calculus [arXiv],"Fractional calculus has become widely studied and applied to physical problems in recent years [2,3]. As a result, many methods for the numerical computation of fractional derivatives and integrals have been defined. However, these algorithms are often programmed in an ad hoc manner, requiring researchers to implement and debug their own code. This work introduces the differint software package, which offers a single repository for multiple numerical algorithms for the computation of fractional derivatives and integrals. This package is coded in the open-source Python programming language [1]. The Grunwald-Letnikov, improved Grunwald-Letnikov, and Riemann-Liouville algorithms from the fractional calculus are included in this package. The algorithms presented are computed from their descriptions found in [2]. This work concludes with suggestions for the application of the differint software package.",Python package - numerical fractional calculus - physical problems - numerical computation - fractional derivatives - software package - multiple numerical algorithms - open-source Python - Riemann-Liouville algorithms - improved Grunwald-Letnikov algorithms,"Adams, M.(1)",2019.0,arXiv,arXiv,,"(1) Dept. of Math. & Stat., Univ. of Calgary, Calgary, AB, Canada",arXiv,English,,
Inspec,OpenML-Python: an extensible Python API for OpenML [arXiv],"OpenML is an online platform for open science collaboration in machine learning, used to share datasets and results of machine learning experiments. In this paper we introduce \emph{OpenML-Python}, a client API for Python, opening up the OpenML platform for a wide range of Python-based tools. It provides easy access to all datasets, tasks and experiments on OpenML from within Python. It also provides functionality to conduct machine learning experiments, upload the results to OpenML, and reproduce results which are stored on OpenML. Furthermore, it comes with a scikit-learn plugin and a plugin mechanism to easily integrate other machine learning libraries written in Python into the OpenML ecosystem. Source code and documentation is available at https://github.com/openml/openml-python/.",extensible Python API - open science collaboration - machine learning experiments - OpenML platform - Python-based tools - scikit-learn plugin - OpenML ecosystem - OpenML-Python - online platform - plugin mechanism,"Feurer, M.(1); van Rijn, J.N.(2); Kadra, A.(1); Gijsbers, P.(3); Mallik, N.(1); Ravi, S.(3); Muumlller, A.(4); Vanschoren, J.(3); Hutter, F.(5)",2019.0,arXiv,arXiv,,"(1) Univ. of Freiburg, Freiburg, Germany; (2) Leiden Univ., Leiden, Netherlands; (3) Eindhoven Univ. of Technol., Eindhoven, Netherlands; (4) Columbia Univ., Columbia, NY, United States; (5) Freiburg & Bosch Center for Artificial Intell., Univ. of Freiburg, Freiburg, Germany",arXiv,English,,
Inspec,PyISOLVER-A Fast Python OOP Implementation of LRDFIT Model,"An inductance-resistance (L-R) 2-D axisymmetric circuit model of a tokamak is constrained to fit combinations of diagnostic data. This model is widely used not only to reconstruct magnetohydrodynamics (MHD) equilibrium but also to predict time-dependent vacuum field evolution as part of TRANSP. However, the computational model was procedurally programmed with a commercial software platform which limits the reuse and distribution of this computational model and requires extra expense on the commercial software license. In this article, the original procedural program was ported from its commercial platform to an open-source Python platform and refactored into the object-oriented programming (OOP) style so that computational models could run independently on computers without calling any commercial software libraries. The new classes of the tokamak model contain the most frequently used methods and data structures from equilibrium fitting (EFIT) and LRDFIT. Currently, the model and diagnostic data are derived from national spherical torus experiment (NSTX)-U, however, a customized model could be easily developed for another tokamak. With Numba just-in-time (JIT) compiler, the speed of Python code is accelerated. The original deployment would take ~56 s to converge on a commercial software platform. The open-source Python version would take ~19 s with the same hardware to fit the same set of diagnostic data. Enabled by the OOP design pattern, the numerical algorithm could be further optimized without modification of any other part of code.",LRDFIT model - diagnostic data - magnetohydrodynamics equilibrium - time-dependent vacuum field evolution - commercial software license - procedural program - open-source Python platform - object-oriented programming style - software libraries - tokamak model - PyISOLVER - Python OOP Implementation - inductance-resistance 2-D axisymmetric circuit model - data structures - equilibrium fitting - Numba just-in-time compiler - computational plasma physics,"Fanghao Yang(1); Menard, J.E.(1)",2020.0,Journal,IEEE Transactions on Plasma Science,10.1109/TPS.2019.2958001,"(1) Princeton Plasma Phys. Lab., Princeton, NJ, United States",IEEE,English,0093-3813,
Inspec,The Simulation of Queuing Model for Bangkok Rapid Transit Train Ticket System Using Python,"This paper proposes the simulation model for ticket system of Bangkok rapid transit train. The proposed analysis model is applied by using queuing theory to analyze main queuing delay problem rapid transit train ticket machines. This analysis model has been developed by using python programming language to create software tool for analyzing the existing ticket system comparing with the desire variable condition or redesign the ticket system. Since, proposed software tool use for analyze the effect of existing ticket system by modification to visualize the queuing, delay time, waiting time and etc. The software tool with the simulation model can visualize the 2D animation results and graph for analyzation. The proposed analysis model could be used to any rapid transit train ticket system for impact analysis own existing ticket system.",Python programming language - software tool - queuing delay problem rapid transit train ticket machines - 2D animation visualization - graph - Bangkok rapid transit train ticket system,"Poomrittigul, S.(1); Koomsubsiri, A.(1); Sasithong, P.(2); Deenuch, D.(2); Wuttisittikulkij, L.(2)",2019.0,Conference,"2019 34th International Technical Conference on Circuits/Systems, Computers and Communications (ITC-CSCC)",10.1109/ITC-CSCC.2019.8793309,"(1) Dept. of Software Eng. & Inf. Syst., Pathumwan Inst. of Technol., Bangkok, Thailand; (2) Smart Wireless Commun. Ecosyst. Res. Group, Bangkok, Thailand",IEEE,English,,
Inspec,SciPy 1.0--Fundamental Algorithms for Scientific Computing in Python [arXiv],"SciPy is an open source scientific computing library for the Python programming language. SciPy 1.0 was released in late 2017, about 16 years after the original version 0.1 release. SciPy has become a de facto standard for leveraging scientific algorithms in the Python programming language, with more than 600 unique code contributors, thousands of dependent packages, over 100,000 dependent repositories, and millions of downloads per year. This includes usage of SciPy in almost half of all machine learning projects on GitHub, and usage by high profile projects including LIGO gravitational wave analysis and creation of the first-ever image of a black hole (M87). The library includes functionality spanning clustering, Fourier transforms, integration, interpolation, file I/O, linear algebra, image processing, orthogonal distance regression, minimization algorithms, signal processing, sparse matrix handling, computational geometry, and statistics. In this work, we provide an overview of the capabilities and development practices of the SciPy library and highlight some recent technical developments.",SciPy 1.0 - unique code contributors - SciPy library - computational geometry - minimization algorithms - leveraging scientific algorithms - Python programming language - open source scientific computing library,"Virtanen, P.(1); Gommers, R.(2); Oliphant, T.E.(3); Haberland, M.(5); Reddy, T.(6); Cournapeau, D.; Burovski, E.(7); Peterson, P.; Weckesser, W.; Bright, J.; van der Walt, S.J.(8); Brett, M.(9); Wilson, J.; Millman, K.J.(8); Mayorov, N.(10); Nelson, A.R.J.(11); Jones, E.(4); Kern, R.(4); Larson, E.(12); Carey, C.(13); Polat, I.; Yu Feng(14); Moore, E.W.(15); VanderPlas, J.(16); Laxalde, D.; Perktold, J.; Cimrman, R.(17); Henriksen, I.(18); Quintero, E.A.; Harris, C.R.; Archibald, A.M.(19); Ribeiro, A.H.(20); Pedregosa, F.(21); van Mulbregt, P.(22)",2019.0,arXiv,arXiv,,"(1) Univ. of Jyvaskyla, Jyvaskyla, Finland; (2) Quansight LLC, Austin, TX, United States; (3) Ultrasound Imaging, Mayo Clinic, Rochester, MN, United States; (4) Enthought, Inc., Austin, TX, United States; (5) BioResource & Agric. Eng. Dept., California Polytech. State Univ., San Luis Obispo, CA, United States; (6) Los Alamos Nat. Lab., Los Alamos, NM, United States; (7) Higher Sch. of Econ., Moscow, Russia; (8) Berkeley Inst. for Data Sci., Univ. of California, Berkeley, Berkeley, CA, United States; (9) Sch. of Psychol., Univ. of Birmingham, Birmingham, United Kingdom; (10) Skolkovo Innovation Center, WayRay LL, Moscow, Russia; (11) Australian Nucl. Sci. & Technol. Organ., Kirrawee, NSW, Australia; (12) Inst. for Learning & Brain Sci., Univ. of Washington, Seattle, WA, United States; (13) Coll. of Inf. & Comput. Sci., Univ. of Massachusetts Amherst, Amherst, MA, United States; (14) Berkeley Center for Cosmol. Phys., Univ. of California, Berkeley, Berkeley, CA, United States; (15) Bruker Biospin Corp., Billerica, MA, United States; (16) Univ. of Washington, Seattle, WA, United States; (17) New Technol. - Res. Centre, Univ. of West Bohemia, Plzentilde, Czech Republic; (18) Oden Inst. for Comput. Eng. & Sci., Univ. of Texas at Austin, Austin, TX, United States; (19) Anton Pannekoek Inst., Amsterdam, Netherlands; (20) Grad. Program in Electr. Eng., Univ. Fed. de Minas Gerais, Belo Horizonte, Brazil; (21) Google LLC, Montreal, QC, Canada; (22) Google LLC, Cambridge, MA, United States",arXiv,English,,
Inspec,"A Comparative Study on the Effect of Multiple Inheritance Mechanism in Java, C++, and Python on Complexity and Reusability of Code","Two of the fundamental uses of generalization in object-oriented software development are the reusability of code and better structuring of the description of objects. Multiple inheritance is one of the important features of object-oriented methodologies which enables developers to combine concepts and increase the reusability of the resulting software. However, multiple inheritance is implemented differently in commonly used programming languages. In this paper, we use Chidamber and Kemerer (CK) metrics to study the complexity and reusability of multiple inheritance as implemented in Python, Java, and C++. The analysis of results suggests that out of the three languages investigated Python and C++ offer better reusability of software when using multiple inheritance, whereas Java has major deficiencies when implementing multiple inheritance resulting in poor structure of objects.",Java - Python - object-oriented software development - multiple inheritance mechanism - C++ - code reusability - code complexity - programming languages - Chidamber and Kemerer metrics - CK metrics,"Albalooshi, F.(1); Mahmood, A.(1)",2017.0,Journal,International Journal of Advanced Computer Science and Applications,,"(1) Dept. of Comput. Sci., Univ. of Bahrain, Bahrain, Bahrain",SAI - The Science and Information Organization,English,2156-5570,
Inspec,PySINDy: A Python package for the Sparse Identification of Nonlinear Dynamics from Data [arXiv],"PySINDy is a Python package for the discovery of governing dynamical systems models from data. In particular, PySINDy provides tools for applying the sparse identification of nonlinear dynamics (SINDy) (Brunton et al. 2016) approach to model discovery. In this work we provide a brief description of the mathematical underpinnings of SINDy, an overview and demonstration of the features implemented in PySINDy (with code examples), practical advice for users, and a list of potential extensions to PySINDy. Software is available at https://github.com/dynamicslab/pysindy.",dynamical systems models - sparse identification - nonlinear dynamics - Python package - PySINDy,"de Silva, B.M.(1); Champion, K.(1); Quade, M.(2); Loiseau, J.-C.(3); Kutz, J.N.(1); Brunton, S.L.(4)",2020.0,arXiv,arXiv,,"(1) Dept. of Appl. Math., Univ. of Washington, Seattle, WA, United States; (2) Ambrosys GmbH, Potsdam, Germany; (3) ParisTech, Paris, France; (4) Dept. of Mech. Eng., Univ. of Washington, Seattle, WA, United States",arXiv,English,,
Inspec,Executability of Python snippets in Stack Overflow [arXiv],"Online resources today contain an abundant amount of code snippets for documentation, collaboration, learning, and problem-solving purposes. Their executability in a ""plug and play"" manner enables us to confirm their quality and use them directly in projects. But, in practice that is often not the case due to several requirements violations or incompleteness. However, it is a difficult task to investigate the executability on a large scale due to different possible errors during the execution. We have developed a scalable framework to investigate this for SOTorrent Python snippets. We found that with minor adjustments, 27.92% of snippets are executable. The executability has not changed significantly over time. The code snippets referenced in GitHub are more likely to be directly executable. But executability does not affect the chances of the answer to be selected as the accepted answer significantly. These properties help us understand and improve the interaction of users with online resources that include code snippets.",executability - code snippets - problem-solving purposes - SOTorrent Python snippets - plug and play - Stack Overflow - GitHub,"Hossain, M.M.(1); Mahmoudi, N.(1); Changyuan Lin(1); Khazaei, H.(1); Hindle, A.(2)",2019.0,arXiv,arXiv,,"(1) Dept. of Electr. & Comput. Eng., Univ. of Alberta, Edmonton, AB, Canada; (2) Dept. of Comput. Sci., Univ. of Alberta, Edmonton, AB, Canada",arXiv,English,,
Inspec,Stanza: a Python Natural Language Processing Toolkit for Many Human Languages [arXiv],"We introduce Stanza, an open-source Python natural language processing toolkit supporting 66 human languages. Compared to existing widely used toolkits, Stanza features a language-agnostic fully neural pipeline for text analysis, including tokenization, multi-word token expansion, lemmatization, part-of-speech and morphological feature tagging, dependency parsing, and named entity recognition. We have trained Stanza on a total of 112 datasets, including the Universal Dependencies treebanks and other multilingual corpora, and show that the same neural architecture generalizes well and achieves competitive performance on all languages tested. Additionally, Stanza includes a native Python interface to the widely used Java Stanford CoreNLP software, which further extends its functionality to cover other tasks such as coreference resolution and relation extraction. Source code, documentation, and pretrained models for 66 languages are available at https://stanfordnlp.github.io/stanza.",source code - relation extraction - coreference resolution - neural architecture - multilingual corpora - named entity recognition - dependency parsing - lemmatization - tokenization - text analysis - Stanza features - Java Stanford CoreNLP software - native Python interface - universal dependencies treebanks - morphological feature tagging - multiword token expansion - language-agnostic fully neural pipeline - human languages - open-source Python natural language processing toolkit,"Peng Qi(1); Yuhao Zhang(1); Yuhui Zhang(1); Bolton, J.(1); Manning, C.D.(1)",2020.0,arXiv,arXiv,,"(1) Stanford Univ., Stanford, CA, United States",arXiv,English,,
Inspec,PyLops -- A Linear-Operator Python Library for large scale optimization [arXiv],"Linear operators and optimisation are at the core of many algorithms used in signal and image processing, remote sensing, and inverse problems. For small to medium-scale problems, existing software packages (e.g., MATLAB, Python numpy and scipy) allow for explicitly building dense (or sparse) matrices and performing algebraic operations (e.g., computation of matrix-vector products and manipulation of matrices) with syntax that closely represents their corresponding analytical forms. However, many real application, large-scale operators do not lend themselves to explicit matrix representations, usually forcing practitioners to forego of the convenient linear-algebra syntax available for their explicit-matrix counterparts. PyLops is an open-source Python library providing a flexible and scalable framework for the creation and combination of so-called linear operators, class-based entities that represent matrices and inherit their associated syntax convenience, but do not rely on the creation of explicit matrices. We show that PyLops operators can dramatically reduce the memory load and CPU computations compared to explicit-matrix calculations, while still allowing users to seamlessly use their existing knowledge of compact matrix-based syntax that scales to any problem size because no explicit matrices are required.",linear-operator Python library - optimisation - image processing - remote sensing - inverse problems - software packages - matrix-vector products - matrix representations - open-source Python library - PyLops operators - linear-algebra syntax - signal processing,"Ravasi, M.(1); Vasconcelos, I.(2)",2019.0,arXiv,arXiv,,"(1) Equinor ASA, Bergen, Norway; (2) Dept. of Earth Sci., Utrecht Univ., Utrecht, Netherlands",arXiv,English,,
Inspec,Process mining for Python (PM4Py): bridging the gap between process- and data science [arXiv],"Process mining, i.e., a sub-field of data science focusing on the analysis of event data generated during the execution of (business) processes, has seen a tremendous change over the past two decades. Starting off in the early 2000's, with limited to no tool support, nowadays, several software tools, i.e., both open-source, e.g., ProM and Apromore, and commercial, e.g., Disco, Celonis, ProcessGold, etc., exist. The commercial process mining tools provide limited support for implementing custom algorithms. Moreover, both commercial and open-source process mining tools are often only accessible through a graphical user interface, which hampers their usage in large-scale experimental settings. Initiatives such as RapidProM provide process mining support in the scientific workflow-based data science suite RapidMiner. However, these offer limited to no support for algorithmic customization. In the light of the aforementioned, in this paper, we present a novel process mining library, i.e. Process Mining for Python (PM4Py) that aims to bridge this gap, providing integration with state-of-the-art data science libraries, e.g., pandas, numpy, scipy and scikit-learn. We provide a global overview of the architecture and functionality of PM4Py, accompanied by some representative examples of its usage.",tool support - software tools - commercial process mining tools - open-source process mining tools - process mining support - scientific workflow-based data science suite RapidMiner - process mining library - PM4Py - event data analysis - graphical user interface - process mining for Python - data science libraries,"Berti, A.(1); van Zelst, S.J.(1); van der Aalst, W.(1)",2019.0,arXiv,arXiv,,"(1) Process & Data Sci. Group, RWTH Aachen Univ., Aachen, Germany",arXiv,English,,
Inspec,Learning polar codes using python program with graphical user interface,"Polar codes are an emerging class of powerful capacity-achieving channel codes for binary-input memoryless channels. Very recently, polar codes have been adopted as an official channel coding technology for control channels of 5G communications systems. In this paper, we aim to develop a self-learning software tool to help electrical engineering students understand polar codes in the most effective manner. The software tool developed in Python provides a graphical display for detailed and step-by-step encoding and decoding processes for polar codes of various different block lengths. We have applied this tool in our lecture class of the fourth year undergraduate students. It is found that students are able to gain insight the basic concept of polar codes quickly through the interactive and friendly graphical user interface.",capacity-achieving channel codes - polar code learning - Python program - graphical user interface - channel coding technology - control channels - 5G communications systems - self-learning software tool - electrical engineering students - fourth year undergraduate students - binary-input memoryless channels,"Aung, H.L.(1); Maung, T.Z.B.(1); Sasithong, P.(1); Sreprasurt, T.(1); Wijayasekara, S.(1); Pengnoo, M.(1); Wuttisittikulkij, L.(1); Phakphisut, W.(2); Phongphanphanee, C.(3); Bajpai, A.(4); Saadi, M.(5); Vanichchanunt, P.(6)",2019.0,Conference,"2019 34th International Technical Conference on Circuits/Systems, Computers and Communications (ITC-CSCC)",10.1109/ITC-CSCC.2019.8793295,"(1) Smart Wireless Commun. Ecosyst. Res. Group, Chulalongkorn Univ., Bangkok, Thailand; (2) King Mongkut's Inst. of Technol. Ladkrabang, Bangkok, Thailand; (3) Dept. of Comput. Eng., Chulalongkorn Univ., Bangkok, Thailand; (4) Dept. of Electron. & Commun., Indore Inst. of Sci. & Technol., Indore, India; (5) Dept. of Electr. Eng., Univ. of Central Punjab Lahore, Lahore, Pakistan; (6) Dept. of Electr. & Comput. Eng., King Mongkut's Univ. of Technol. North, Bangkok, Thailand",IEEE,English,,
