DataBase,Title,Abstract,Keywords,Authors,Year,DocumentType,PublicationTitle,DOI,Link,Affiliations,Publisher,Language,ISSN,ISBN
IEEE,Understanding of estimation accuracy in software development projects,"Over the past decades large investments in software engineering research and development have been made by academia and the software industry. These efforts have produced considerably insight in the complex domain of software development, and have paid off in the shape of the improved tools, languages, methodologies and techniques. However, a recent review of estimation survey documents that less progress has been made in the area of estimation performance. This is a major concern for the software industry, as lack of estimation performance often causes budget overruns, delays, lost contracts or poor quality software. Because of these rather dramatic consequences, there is a high demand for more research on the topic of effort estimation in software development projects. That demand motivated this PhD. The thesis is written at the Estimation Group at Simula Research Laboratory in Oslo, Norway. The work is supervised by professor Magne Jorgensen, and is part of the SPIKE (Software Process Improvement based on Knowledge and Experience) project which is funded by the Norwegian Research Council",,S. Grimstad,2005,Conference,11th IEEE International Software Metrics Symposium (METRICS'05),10.1109/METRICS.2005.50,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1509320,"Simula Res. Lab., Lysaker, Norway",IEEE,English,1530-1435,0-7695-2371-4
IEEE,Estimating the size of changes for evolving object oriented systems: a case study,"Size related measures have traditionally been the basis for effort estimation models to predict costs of software activities along the entire software product life cycle. Object-Oriented (OO) systems are developed and evolve by adding/removing new classes and modifying existing entities. We propose an approach to predict the size of changes of evolving OO systems based on the analysis of the classes impacted by a change request. Our approach can be used both in iterative development processes or during software maintenance. A first empirical evaluation of the proposed approach has been obtained by applying our tools to the post-release evolution of OO software systems available on the net. The systems were analyzed, and models to predict added modified LOCs from added/modified classes were statistically validated. In the paper preliminary results of the above outlined evaluation is presented.",,G. Antoniol; G. Canfora; A. De Lucia,1999,Conference,Proceedings Sixth International Software Metrics Symposium (Cat. No.PR00403),10.1109/METRIC.1999.809746,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=809746,"Fac. of Eng., Sannio Univ., Benevento, Italy; NA; NA",IEEE,English,,0-7695-0403-5
IEEE,Early & Quick function point: sizing more with less,"The Early & Quick technique was originally proposed in 1997 for IFPUG Function Points, to size software in early stages of the development process, when functional requirements are still to be established in a detailed form and/or when a rapid measure is needed for existing software from a high-level viewpoint, within limited time. Typical lack of measurement details and requirements volatility in early project stages are overcome by the E&Q approach to provide a size estimate as a significant contribution to early project planning needs. Fundamental principles of the technique are classification by analogy, functionality structured aggregation, and multilevel approach, with statistical validation of numerical ranges. Recently, the technique has evolved, to fully comply with any functional size measurement method (ISO/IEC 14143:1998), so to cover new generation methods (e.g., COSMIC Full FP 2.2) and updated releases of existing methods (e.g., IFPUG FP 4.1 and 4.2). This paper describes the current technique release 2.0, application cases, validation results, supporting tools, and further improvement directions",,L. Santillo; M. Conte; R. Meli,2005,Conference,11th IEEE International Software Metrics Symposium (METRICS'05),10.1109/METRICS.2005.33,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1509284,"Data Process. Organ., Italy; Data Process. Organ., Italy; Data Process. Organ., Italy",IEEE,English,1530-1435,0-7695-2371-4
IEEE,A neuro-fuzzy tool for software estimation,"Accurate software estimation such as cost estimation, quality estimation and risk analysis is a major issue in software project management. We present a soft computing framework to tackle this challenging problem. We first use a preprocessing neuro-fuzzy inference system to handle the dependencies among contributing factors and decouple the effects of the contributing factors into individuals. Then we use a neuro-fuzzy bank to calibrate the parameters of contributing factors. In order to extend our framework into fields that lack of an appropriate algorithmic model of their own, we propose a default algorithmic model that can be replaced when a better model is available. Validation using industry project data shows that the framework produces good results when used to predict software cost.",,X. Huang; D. Ho; J. Ren; L. F. Capretz,2004,Conference,"20th IEEE International Conference on Software Maintenance, 2004. Proceedings.",10.1109/ICSM.2004.1357862,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1357862,"Western Ontario Univ., Canada; NA; NA; NA",IEEE,English,1063-6773,0-7695-2213-0
IEEE,Why we should use function points [software metrics],"Function point analysis helps developers and users quantify the size and complexity of software application functions in a way that is useful to software users. Are function points a perfect metric? No. Are they a useful metric? In the author's experience, yes. Function points are technologically independent, consistent, repeatable, and help normalize data, enable comparisons, and set project scope and client expectations. The author addresses these issues from the perspective of a practitioner who uses the International Function Point Users Group's Counting Practices Manual, Release 4.0 rules for counting function points. Of course, other function point standards exist, including Mark II and Albrecht's original rules.",,S. Furey,1997,Magazine,IEEE Software,10.1109/52.582971,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=582971,"American Manage. Syst., USA",IEEE,English,1937-4194,
IEEE,Evaluating software reuse alternatives: a model and its application to an industrial case study,"We propose a model that enables software developers to systematically evaluate and compare all possible alternative reuse scenarios. The model supports the clear identification of the basic operations involved and associates a cost component with each basic operation in a focused and precise way. The model is a practical tool that assists developers to weigh and evaluate different reuse scenarios, based on accumulated organizational data, and then to decide which option to select in a given situation. The model is currently being used at six different companies for cost-benefit analysis of alternative reuse scenarios; we give a case study that illustrates how it has been used in practice.",Index Terms- Reuse models;cost estimation;maintenance management;software libraries;process metrics;process measurement;planning.,A. Tomer; L. Goldin; T. Kuflik; E. Kimchi; S. R. Schach,2004,Journal,IEEE Transactions on Software Engineering,10.1109/TSE.2004.50,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1324647,"RAFAEL Ltd., Haifa, Israel; NA; NA; NA; NA",IEEE,English,1939-3520,
IEEE,An empirical assessment of function point-like object-oriented metrics,"Since object-oriented programming became a popular development practice, researchers and practitioners have defined several techniques aimed at measuring object-oriented software. Among these, several function point-like approaches have been proposed. However, mapping the concepts at the basis of function point analysis onto object-oriented concepts is not straightforward; therefore, there is the need to test the validity of FP-based object-oriented metrics. This paper presents an analysis of a set of programs developed by masteral students of a software engineering course employing object-oriented techniques (UML and Java). Different kinds of FP-based object-oriented metrics were applied, and the results analysed. The work done addresses questions like the following: is there a correlation between object-oriented FPs and LOCs? How do object-oriented FPs compare with the function points defined by Albrecht? How do object-oriented FPs compare with non FP-like OO metrics? How do object-oriented FPs compare with each other?",Object-oriented systems;size measures;Function Point Analysis;empirical validation,V. Del Bianco; L. Lavazza,2005,Conference,11th IEEE International Software Metrics Symposium (METRICS'05),10.1109/METRICS.2005.9,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1509318,"CEFRIEL, Politecnico di Milano, Milan, Italy; CEFRIEL, Politecnico di Milano, Milan, Italy",IEEE,English,1530-1435,0-7695-2371-4
IEEE,Analyzing Effect of Ensemble Models on Multi-Layer Perceptron Network for Software Effort Estimation,"Effort Estimation is a very challenging task in the software development life cycle. Inaccurate estimations may cause client dissatisfaction and thereby, decrease the quality of the product. Considering the problem of software cost and effort estimation, it is conceivable to call attention to that the estimation procedure considers the qualities present in the data set, as well as the aspects of the environment in which the model is embedded. Existing literature have the instances where machine learning techniques have been used to estimate the effort required to develop any software. Yet it is quite uncertain for any particular model to perform well with all the data sets. In this paper, Multi-Layer Perceptron (MLPNN) and its ensembles are explored in order to improve the performance of software effort estimation process. Firstly, MLPNN, Ridge-MLPNN, Lasso-MLPNN, Bagging-MLPNN, and AdaBoost-MLPNN models are developed and, then, the performance of these models are compared on the basis of R2 score to find the best model fitting this dataset. Results obtained from the study demonstrate that the R2 score of AdaBoost-MLPNN is 82.213%, which is highest among all the models.",Machine Learning;Software Metrics;Predictive Model;Effort Estimation,S. Shukla; S. Kumar; P. R. Bal,2019,Conference,2019 IEEE World Congress on Services (SERVICES),10.1109/SERVICES.2019.00116,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=8817267,Indian Institute of Technology Roorkee; Indian Institute of Technology Roorkee; Indian Institute of Technology Roorkee,IEEE,English,2642-939X,978-1-7281-3851-0
IEEE,Features-Level Software Effort Estimation Using Machine Learning Algorithms,"Software effort estimation is a paramount mission in the software development process, which covered by project managers and software engineers. In the early stages, software system features are the only available measures. Therefore, cost estimation is a mission that comes under the planning stage of software venture management. In this paper, various machine learning algorithms are used to build software effort estimation models from software features. Artificial Neural Network (ANN), Support Vector Machines (SVM), K-star, and Linear Regression machine learning algorithms are evaluated on a public dataset with actual software efforts. Results showed that machine learning approach can be dependable on predicting the future effort of a software system.",machine learning;software development;effort estimation;cost estimation,M. Hammad; A. Alqaddoumi,2018,Conference,"2018 International Conference on Innovation and Intelligence for Informatics, Computing, and Technologies (3ICT)",10.1109/3ICT.2018.8855752,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=8855752,"Department of Computer Science, Mutah University, Al Karak, Jordan; Department of Computer Science, University of Bahrain, Sakheer, Bahrain",IEEE,English,,978-1-5386-9207-3
IEEE,Applications of measurement in product-focused process improvement: a comparative industrial case study,"In ESPRIT project PROFES, measurement according to the Goal/Question/Metric (GQM) approach is conducted in industrial software projects at Drager Medical Technology, Ericsson Finland, and Schlumberger Retail Petroleum Systems. A comparative case study investigates three different ways of applying GQM in product-focused process improvement: long-term GQM measurement programmes at the application sites to better understand and improve software products and processes; GQM-based construction and validation of product/process dependency models, which describe the process impact on software quality; and cost/benefit investigation of the PROFES improvement methodology using GQM for (meta-) analysis of improvement programmes. This paper outlines how GQM is applied for these three purposes.",,A. Birk; P. Derks; D. Hamann; J. Hirvensalo; M. Oivo; E. Rodenbach; R. van Solingen; J. Taramaa,1998,Conference,Proceedings Fifth International Software Metrics Symposium. Metrics (Cat. No.98TB100262),10.1109/METRIC.1998.731234,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=731234,"Fraunhofer IESE, Kaiserslautern, Germany; NA; NA; NA; NA; NA; NA; NA",IEEE,English,,0-8186-9201-4
IEEE,An Analysis of Cost-Overrun Projects Using Financial Data and Software Metrics,"To clarify the characteristics of cost-overrun software projects, this paper focuses on the cost to sales ratio of software development, computed from financial information of a midsize software company in the embedded systems domain, and analyzes the correlation with outsourcing ratio as well as code reuse ratio and relative effort ratio per development phase. As a result, we found that the lower cost to sales ratio projects had the higher relative effort ratio in external design phase, which indicates that spending less effort in external design can cause decrease of profit. We also found that high outsourcing ratio projects had higher cost to sales ratio, and that projects having moderate code reuse ratio had lower and disperse cost to sales ratio, which suggests troubles in code reuse can damage the profit of a project.",Cost overrun project;Cost to sales ratio;Development phase;Outsourcing;Reuse,H. Uwano; Y. Kamei; A. Monden; K. Matsumoto,2011,Conference,2011 Joint Conference of the 21st International Workshop on Software Measurement and the 6th International Conference on Software Process and Product Measurement,10.1109/IWSM-MENSURA.2011.9,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=6113064,"Dept. of Inf. Eng., Nara Nat. Coll. of Technol., Nara, Japan; Fac. of Inf. Sci. & Electr. Eng., Kyushu Univ., Fukuoka, Japan; Grad. Sch. of Inf. Sci., Nara Inst. of Sci. & Technol., Nara, Japan; Grad. Sch. of Inf. Sci., Nara Inst. of Sci. & Technol., Nara, Japan",IEEE,English,,978-1-4577-1930-1
IEEE,A simulation study of the model evaluation criterion MMRE,"The mean magnitude of relative error, MMRE, is probably the most widely used evaluation criterion for assessing the performance of competing software prediction models. One purpose of MMRE is to assist us to select the best model. In this paper, we have performed a simulation study demonstrating that MMRE does not always select the best model. Our findings cast some doubt on the conclusions of any study of competing software prediction models that use MMRE as a basis of model comparison. We therefore recommend not using MMRE to evaluate and compare prediction models. At present, we do not have any universal replacement for MMRE. Meanwhile, we therefore recommend using a combination of theoretical justification of the models that are proposed together with other metrics proposed in this paper.",,T. Foss; E. Stensrud; B. Kitchenham; I. Myrtveit,2003,Journal,IEEE Transactions on Software Engineering,10.1109/TSE.2003.1245300,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1245300,"Norwegian Sch. of Manage., Sandvika, Norway; NA; NA; NA",IEEE,English,1939-3520,
IEEE,Empirical studies of software cost estimation: training of effort estimation uncertainty assessment skills,"This research abstract describes my proposed doctorial work within the field of software project cost and effort estimation. My work focuses on assessment of uncertainty of software development cost or effort estimates. In particular, the work focuses on to which degree this assessment is a skill that can be improved with better training. Work completed includes one small scale experiment with student participants. A follow-up, larger, experiment with professional software developers is currently in progress. Studies targeted towards better understanding of the mental processes of development of work effort estimates and uncertainty assessments will be the next step. This work aims at the development of effective training processes of estimation and uncertainty assessment skills. Through the METRICS05 dissertation forum I hope to receive feedback on the viability and relevance of the proposed work within the software cost and effort estimation field",,T. Gruschke,2005,Conference,11th IEEE International Software Metrics Symposium (METRICS'05),10.1109/METRICS.2005.19,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1509326,"Oslo Univ., Norway",IEEE,English,1530-1435,0-7695-2371-4
IEEE,The impact of design properties on development cost in object-oriented systems,"In the context of software cost estimation, system size is widely taken as a main driver of system development effort, but other structural design properties, such as coupling, cohesion and complexity, have been suggested as additional cost factors. In this paper, using effort data from an object-oriented development project, we empirically investigate the relationship between class size and the development effort for a class, and what additional impact structural properties such as class coupling have on effort. We use Poisson regression and regression trees to build cost prediction models from size and design measures, and use these models to predict the system development effort. We also investigate a technique to combine regression trees with regression analysis, which aims at building more accurate models. The results indicate that fairly accurate predictions of class effort can be made based on simple measures of the class interface size alone; mean MREs (magnitudes of relative error) are below 30%. Effort predictions at the system level are even more accurate as, using bootstrapping, the estimated 95% confidence interval for MREs is 3%-23%, but more sophisticated coupling and cohesion measures do not help to improve these predictions to a degree that would be practically significant. However, the use of hybrid models, combining Poisson regression and CART (classification and regression trees) clearly improves the accuracy of the models as compared to using Poisson regression alone.",,L. C. Briand; J. Wust,2001,Conference,Proceedings Seventh International Software Metrics Symposium,10.1109/METRIC.2001.915534,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=915534,"Dept. of Syst. & Comput. Eng., Carleton Univ., Ottawa, Ont., Canada; NA",IEEE,English,1530-1435,0-7695-1043-4
IEEE,Conceptual Association of Functional Size Measurement Methods,"Functional size determines how much functionality software provides by measuring the aggregate amount of its cohesive execution sequences. Alan Albrecht first introduced the concept in 1979. Since he originally described the function point analysis (FPA) method, researchers and practitioners have developed variations of functional size metrics and methods. The authors discuss the conceptual similarities and differences between functional size measurement methods and introduce a model for unification.",management;cost estimation;product metrics,O. Demirors; C. Gencel,2009,Magazine,IEEE Software,10.1109/MS.2009.60,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=4814963,Middle East Technical University; Blekinge Institute of Technology,IEEE,English,1937-4194,
IEEE,US DoD Application Domain Empirical Software Cost Analysis,"General software cost parameters such as size, effort distribution, and productivity are necessarily imprecise due to variations by domain. To improve this situation, empirical software cost analysis using the primary US DoD cost database has been segmented by domain. This analysis supports a software cost estimation metrics manual for improvements in acquisition policies, procedures and tools. We have addressed the challenges of consistent data definitions and taxonomies across diverse stakeholder communities, data integrity, data formats, and others. We highlight example analysis results from an application domain demonstrating cost estimating relationships, benchmarks on reuse parameters and effort distributions for estimators to use.",software cost estimation;software metrics;software cost models;software productivity;Department of Defense,R. Madachy; B. Boehm; B. Clark; T. Tan; W. Rosa,2011,Conference,2011 International Symposium on Empirical Software Engineering and Measurement,10.1109/ESEM.2011.56,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=6092596,"Dept. of Syst. Eng., Naval Postgrad. Sch., Monterey, CA, USA; USC Center for Syst. & Software Eng., Univ. of Southern California, Los Angeles, CA, USA; USC Center for Syst. & Software Eng., Univ. of Southern California, Los Angeles, CA, USA; USC Center for Syst. & Software Eng., Univ. of Southern California, Los Angeles, CA, USA; Inf. Technol. Div., Air Force Cost Anal. Agency, Arlington, VA, USA",IEEE,English,1949-3789,978-1-4577-2203-5
IEEE,A Structured Framework for Software Metrics Based on Three Primary Metrics,"This paper presents a structured unifying framework for software metrics (numerical software measurements), based on the three ""primary metrics"" of function points (FP), person-months (PM), and lines of code (LOC). The framework is based on a layered model, with the three primary metrics constituting the lowest layer. An important property of the primary metrics, referred to as the ""convertibility property"" is that a primary metric can easily be converted to another primary metric. Time is also included in this layer as a fundamental (not necessarily software) primary metric. The second layer consists of general-purpose metrics such as productivity measures, which are computed from the primary metrics, and the third layer consists of specialpurpose metrics such as reliability and quality measures. This third layer is inherently extensible. The framework readily lends itself for use in both instructional and practitioner environments.",software;metrics,K. Akingbehin,2010,Conference,2010 IEEE/ACIS 9th International Conference on Computer and Information Science,10.1109/ICIS.2010.158,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=5591049,"Dept. of Comput. & Inf. Sci., Univ. of Michigan-Dearborn, Dearborn, MI, USA",IEEE,English,,978-1-4244-8198-9
IEEE,Definition and experimental evaluation of function points for object-oriented systems,"We present a method for estimating the size, and consequently effort and duration, of object oriented software development projects. Different estimates may be made in different phases of the development process, according to the available information. We define an adaptation of traditional function points, called Object Oriented Function Points, to enable the measurement of object oriented analysis and design specifications. Tools have been constructed to automate the counting method. The novel aspect of our method is its flexibility. An organisation can experiment with different counting policies, to find the most accurate predictors of size, effort, etc. in its environment. The method and preliminary results of its application in an industrial environment are presented and discussed.",,G. Caldiera; G. Antoniol; R. Fiutem; C. Lokan,1998,Conference,Proceedings Fifth International Software Metrics Symposium. Metrics (Cat. No.98TB100262),10.1109/METRIC.1998.731242,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=731242,"Price Waterhouse Coopers, Fairfax, VA, USA; NA; NA; NA",IEEE,English,,0-8186-9201-4
IEEE,A Two-Step Model for Defect Density Estimation,"Identifying and locating defects in software projects is a difficult task. Further, estimating the density of defects is more difficult. Measuring software in a continuous and disciplined manner brings many advantages such as accurate estimation of project costs and schedules, and improving product and process qualities. Detailed analysis of software metric data gives significant clues about the locations and magnitude of possible defects in a program. The aim of this research is to establish an improved method for predicting software quality via identifying the defect density of fault prone modules using machine-learning techniques. We constructed a two-step model that predicts defect density by taking module metric data into consideration. Our proposed model utilizes classification and regression type learning methods consecutively. The results of the experiments on public data sets show that the two-step model enhances the overall performance measures as compared to applying only regression methods.",,O. Kutlubay; B. Turhan; A. B. Bener,2007,Conference,33rd EUROMICRO Conference on Software Engineering and Advanced Applications (EUROMICRO 2007),10.1109/EUROMICRO.2007.13,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=4301095,Bogazici University; Bogazici University; Bogazici University,IEEE,English,2376-9505,978-0-7695-2977-6
IEEE,Reliability and validity in comparative studies of software prediction models,"Empirical studies on software prediction models do not converge with respect to the question ""which prediction model is best?"" The reason for this lack of convergence is poorly understood. In this simulation study, we have examined a frequently used research procedure comprising three main ingredients: a single data sample, an accuracy indicator, and cross validation. Typically, these empirical studies compare a machine learning model with a regression model. In our study, we use simulation and compare a machine learning and a regression model. The results suggest that it is the research procedure itself that is unreliable. This lack of reliability may strongly contribute to the lack of convergence. Our findings thus cast some doubt on the conclusions of any study of competing software prediction models that used this research procedure as a basis of model comparison. Thus, we need to develop more reliable research procedures before we can have confidence in the conclusions of comparative studies of software prediction models.",Index Terms- Software metrics;cost estimation;cross-validation;empirical methods;arbitrary function approximators;machine learning;estimation by analogy;regression analysis;simulation;reliability;validity;accuracy indicators.,I. Myrtveit; E. Stensrud; M. Shepperd,2005,Journal,IEEE Transactions on Software Engineering,10.1109/TSE.2005.58,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1438374,"Norwegian Sch. of Manage. BI, Sandvika, Norway; NA; NA",IEEE,English,1939-3520,
IEEE,Software defect prediction using software metrics - A survey,"Traditionally software metrics have been used to define the complexity of the program, to estimate programming time. Extensive research has also been carried out to predict the number of defects in a module using software metrics. If the metric values are to be used in mathematical equations designed to represent a model of the software process, metrics associated with a ratio scale may be preferred, since ratio scale data allow most mathematical operations to meaningfully apply. Work on the mechanics of implementing metrics programs. The goal of this research is to help developers identify defects based on existing software metrics using data mining techniques and thereby improve software quality which ultimately leads to reducing the software development cost in the development and maintenance phase. This research focuses in identifying defective modules and hence the scope of software that needs to be examined for defects can be prioritized. This allows the developer to run test cases in the predicted modules using test cases. The proposed methodology helps in identifying modules that require immediate attention and hence the reliability of the software can be improved faster as higher priority defects can be handled first. Our goal in this research focuses to improve the classification accuracy of the Data mining algorithm. To initiate this process we initially propose to evaluate the existing classification algorithms and based on its weakness we propose a novel Neural network algorithm with a degree of fuzziness in the hidden layer to improve the classification accuracy.",Software defect prediction;software defectproneness prediction;machine learning;scheme evaluation,K. Punitha; S. Chitra,2013,Conference,2013 International Conference on Information Communication and Embedded Systems (ICICES),10.1109/ICICES.2013.6508369,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=6508369,"Bhajarang Engineering College, Tiruvallur, Chennai, TamilNadu, India; Er. Perumal Manimekalai College of Engineering, Hosur, Krishnagiri, Tamil Nadu, India",IEEE,English,,978-1-4673-5788-3
IEEE,MMWA: a software sizing model for Web applications,"Estimating time and costs is a crucial factor in application development projects and low error margins are a priority. In line with the very fast evolution of Internet technologies, all applications are quickly becoming Web applications, which are growing without a consolidated project methodology. Thus there is a clear need for an estimation model for these applications' development projects. The aim of the present paper is to illustrate a new Web application cost estimation model that can form the starting point for any development project. The estimation model described in this paper is called MMWA (metrics model for Web applications). This is an ""early measures model"", since the measurements are effected at the start of the software life cycle, with a view to accurately estimate time and costs so that the right decisions can be taken concerning the development of the Web application in hand.",,L. Mangia; R. Paiano,2003,Conference,"Proceedings of the Fourth International Conference on Web Information Systems Engineering, 2003. WISE 2003.",10.1109/WISE.2003.1254469,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=1254469,"Dipto. Ingegneria dell'Innovazione, Universita di Lecce, Italy; Dipto. Ingegneria dell'Innovazione, Universita di Lecce, Italy",IEEE,English,,0-7695-1999-7
IEEE,Function point measurement tool for UML design specification,"Function point analysis (FPA) was originally proposed to help measure the size of a computerized business information system. It is now widely used in actual software development. However, it has been reported that, since function point counting involves judgment on the part of the counter, some differences would be caused between copies of the same product, even within the same organization. In this paper, we propose detailed FPA measurement rules for design specifications based on UML (Unified Modeling Language) and we develop a function point measurement tool, whose input products are design specifications on Rational Rose. We have also applied the tool in an actual design specification and have examined the difference between the values obtained using the tool and those given by an FPA specialist. The results show the applicability of our tool.",,T. Uemura; S. Kusumoto; K. Inoue,1999,Conference,Proceedings Sixth International Software Metrics Symposium (Cat. No.PR00403),10.1109/METRIC.1999.809727,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=809727,"Graduate Sch. of Eng. Sci., Osaka Univ., Japan; NA; NA",IEEE,English,,0-7695-0403-5
IEEE,Analyzing effects of cost estimation accuracy on quality and productivity,"This paper discusses the effects of estimation accuracy for software development cost on both the quality of the delivered code and the productivity of the development team. The estimation accuracy is measured by metric RE (relative error). The quality and productivity are measured by metrics FQ (field quality) and TP (team productivity). Using actual project data on thirty-one projects at a certain company, the following are verified by correlation analysis and testing of statistical hypotheses. There is a high correlation between the faithfulness of the development plan to standards and the value of RE (a coefficient of correlation between them is -0.60). Both FQ and TP are significantly different between projects with -10%<RE<+10% and projects with RE/spl ges/+10% (the level of significance is chosen as 0.05).",,O. Mizuno; T. Kikuno; K. Inagaki; Y. Takagi; K. Sakamoto,1998,Conference,Proceedings of the 20th International Conference on Software Engineering,10.1109/ICSE.1998.671596,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=671596,"Graduate Sch. of Eng. Sci., Osaka Univ., Japan; NA; NA; NA; NA",IEEE,English,0270-5257,0-8186-8368-6
IEEE,Measuring metadata-based aspect-oriented code in model-driven engineering,"Metrics measurement for cost estimation in model-driven engineering (MDE) is complex because of number of different artifacts that can potentially be generated. The complexity arises as auto-generated code, manually added code, and non-code artifacts must be sized separately for their contribution to overall effort. In this paper, we address measurement of a special kind of code artifacts called metadata-based aspect-oriented code. Our MDE toolset delivers large database-centric business-critical enterprise applications. We cater to special needs of enterprises by providing support for customization along three concerns, namely design strategies, architecture, and technology platforms (〈d, a, t〉) in customer-specific applications. Code that is generated for these customizations is conditional in nature, in the sense that model-to-text transformation takes place differently based on choices along these concerns. In our recent efforts to apply Constructive Cost Model (COCOMO) II to our MDE practices, we discovered that while the measurement of the rest of code and non-code artifacts can be easily automated, product-line-like nature of code generation for specifics of 〈d, a, t〉 requires special treatment. Our contribution is the use of feature models to capture variations in these dimensions and their mapping to code size estimates. Our initial implementation suggests that this approach scales well considering the size of our applications and takes a step forward in providing complete cost estimation for MDE applications using COCOMO II.",,S. Sunkle; V. Kulkarni; S. Roychoudhury,2012,Conference,2012 3rd International Workshop on Emerging Trends in Software Metrics (WETSoM),10.1109/WETSoM.2012.6226990,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=6226990,"Tata Research Development and Design Center, Tata Consultancy Services, 54B, Industrial Estate, Hadapsar, Pune, 411013 India; Tata Research Development and Design Center, Tata Consultancy Services, 54B, Industrial Estate, Hadapsar, Pune, 411013 India; Tata Research Development and Design Center, Tata Consultancy Services, 54B, Industrial Estate, Hadapsar, Pune, 411013 India",IEEE,English,2327-0969,978-1-4673-1762-7
IEEE,The Internal Revenue Service function point analysis program: a brief,"The Internal Revenue Service (IRS) Information Systems has been using function point analysis since 1993 as the foundation of its software metrics program. Using function point analysis, the IRS has significantly improved the quality of its software project management as measured by the SEI Capability Maturity Model. The IRS can determine the size of its software about four times faster than industry averages can estimate software size and resource requirements for new development projects as soon as the central data model is known, and can accurately size small software work orders and estimate corresponding resources needed without examining the software or meeting with the project team. Each of these methodologies qualify at least at CMM Level 2.",,C. B. Tichenor,1997,Conference,Proceedings Twenty-First Annual International Computer Software and Applications Conference (COMPSAC'97),10.1109/CMPSAC.1997.625077,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=625077,,IEEE,English,0730-3157,0-8186-8105-5
IEEE,Test blueprint: an effective visual support for test coverage,"Test coverage is about assessing the relevance of unit tests against the tested application. It is widely acknowledged that a software with a ""good"" test coverage is more robust against unanticipated execution, thus lowering the maintenance cost. However, insuring a coverage of a good quality is challenging, especially since most of the available test coverage tools do not discriminate software components that require a ""strong"" coverage from the components that require less attention from the unit tests. HAPAO is an innovative test covepage tool, implemented in the Pharo Smalltalk programming language. It employs an effective and intuitive graphical representation to visually assess the quality of the coverage. A combination of appropriate metrics and relations visually shapes methods and classes, which indicates to the programmer whether more effort on testing is required. This paper presents the essence of HAPAO using a real world case study.",coverage;pharo;testing;visualization,V. P. Araya,2011,Conference,2011 33rd International Conference on Software Engineering (ICSE),10.1145/1985793.1986022,https://ieeexplore-ieee-org.recursos.biblioteca.upc.edu/stamp/stamp.jsp?arnumber=6032614,"University of Chile, Santiago, Chile",IEEE,English,1558-1225,978-1-4503-0445-0
